service_id,date,exception_type
14262,20200508,1
14262,20200509,1
14262,20200518,1
14262,20200519,1
14262,20200522,1
14262,20200523,1
14262,20200601,2
14262,20200425,2
14262,20200413,2
14262,20200418,2
14262,20200520,2
4588,20200404,1
4588,20200411,1
4588,20200516,1
4588,20200521,1
4588,20200501,1
4588,20200502,1
4588,20200508,1
4588,20200509,1
4588,20200522,1
4588,20200523,1
10612,20200416,1
10612,20200528,1
10612,20200604,1
10612,20200611,1
10624,20200416,2
10620,20200501,2
10620,20200508,2
10620,20200522,2
7609,20200403,1
7609,20200406,1
7609,20200407,1
7609,20200408,1
7609,20200409,1
7609,20200410,1
7609,20200420,1
7609,20200421,1
7609,20200422,1
7609,20200423,1
7609,20200424,1
7609,20200608,1
7609,20200414,1
7609,20200415,1
7609,20200416,1
7609,20200417,1
7609,20200602,1
7609,20200603,1
7609,20200604,1
7609,20200605,1
7609,20200609,1
7609,20200610,1
7609,20200611,1
7609,20200612,1
7609,20200427,1
7609,20200428,1
7609,20200429,1
7609,20200430,1
7609,20200504,1
7609,20200505,1
7609,20200506,1
7609,20200507,1
7609,20200521,2
7252,20200525,1
7252,20200526,1
7252,20200527,1
7252,20200528,1
7252,20200529,1
7252,20200531,1
7252,20200601,1
7252,20200602,1
7252,20200603,1
7252,20200604,1
7252,20200605,1
7252,20200607,1
7252,20200608,1
7252,20200609,1
7252,20200610,1
7252,20200611,1
7252,20200612,1
7252,20200614,1
7252,20200615,1
7252,20200616,1
7252,20200617,1
7252,20200618,1
7252,20200619,1
7252,20200621,1
7252,20200622,1
7252,20200623,1
7252,20200624,1
7252,20200625,1
7252,20200626,1
7252,20200628,1
7252,20200629,1
7252,20200630,1
7252,20200701,1
7252,20200412,2
7252,20200521,2
7252,20200501,2
7252,20200508,2
3813,20200412,2
3814,20200525,1
3814,20200526,1
3814,20200527,1
3814,20200528,1
3814,20200601,1
3814,20200602,1
3814,20200603,1
3814,20200604,1
3814,20200608,1
3814,20200609,1
3814,20200610,1
3814,20200611,1
3814,20200615,1
3814,20200616,1
3814,20200617,1
3814,20200618,1
3814,20200622,1
3814,20200623,1
3814,20200624,1
3814,20200625,1
3814,20200629,1
3814,20200630,1
3814,20200701,1
3814,20200520,2
3814,20200430,2
3814,20200507,2
5090,20200413,1
5090,20200601,1
5090,20200412,2
3917,20200530,2
3919,20200521,1
3919,20200522,1
5338,20200520,1
5338,20200430,1
5338,20200507,1
5338,20200529,1
5338,20200605,1
5338,20200612,1
5338,20200619,1
5338,20200626,1
5338,20200521,2
5338,20200501,2
5338,20200508,2
3535,20200525,1
3535,20200526,1
3535,20200527,1
3535,20200528,1
3535,20200529,1
3535,20200531,1
3535,20200601,1
3535,20200602,1
3535,20200603,1
3535,20200604,1
3535,20200605,1
3535,20200607,1
3535,20200608,1
3535,20200609,1
3535,20200610,1
3535,20200611,1
3535,20200612,1
3535,20200614,1
3535,20200615,1
3535,20200616,1
3535,20200617,1
3535,20200618,1
3535,20200619,1
3535,20200621,1
3535,20200622,1
3535,20200623,1
3535,20200624,1
3535,20200625,1
3535,20200626,1
3535,20200628,1
3535,20200629,1
3535,20200630,1
3535,20200701,1
3535,20200521,2
3535,20200501,2
3535,20200508,2
12916,20200521,1
12916,20200601,1
12916,20200413,1
12916,20200405,1
12916,20200412,1
12916,20200419,1
12916,20200425,1
12916,20200426,1
12916,20200516,1
12916,20200517,1
12916,20200523,1
12916,20200524,1
12916,20200501,1
12916,20200502,1
12916,20200503,1
12916,20200508,1
12916,20200509,1
12916,20200510,1
12916,20200418,2
12916,20200411,2
12910,20200521,2
12910,20200501,2
12910,20200508,2
12910,20200413,2
12910,20200601,2
7362,20200520,1
7362,20200405,1
7362,20200410,1
7362,20200412,1
7362,20200424,1
7362,20200612,1
7362,20200614,1
7362,20200619,1
7362,20200621,1
7362,20200626,1
7362,20200628,1
7362,20200507,1
7362,20200413,1
7362,20200417,1
7362,20200419,1
7362,20200601,1
7362,20200605,1
7362,20200607,1
7362,20200522,2
7362,20200529,2
7362,20200426,2
7362,20200504,2
7362,20200508,2
7362,20200510,2
7366,20200529,1
7366,20200403,1
7366,20200406,1
7366,20200407,1
7366,20200408,1
7366,20200409,1
7366,20200615,1
7366,20200616,1
7366,20200617,1
7366,20200618,1
7366,20200622,1
7366,20200623,1
7366,20200624,1
7366,20200625,1
7366,20200629,1
7366,20200630,1
7366,20200701,1
7366,20200414,1
7366,20200415,1
7366,20200416,1
7366,20200602,1
7366,20200603,1
7366,20200604,1
7366,20200610,1
7366,20200611,1
7366,20200507,2
7366,20200520,2
7366,20200521,2
7366,20200609,2
9586,20200520,1
9586,20200521,1
9586,20200507,1
3459,20200413,1
3459,20200601,1
3459,20200531,2
1006,20200525,1
1006,20200526,1
1006,20200527,1
1006,20200528,1
1006,20200529,1
1006,20200602,1
1006,20200603,1
1006,20200604,1
1006,20200605,1
1006,20200608,1
1006,20200609,1
1006,20200610,1
1006,20200611,1
1006,20200612,1
1006,20200615,1
1006,20200616,1
1006,20200617,1
1006,20200618,1
1006,20200619,1
1006,20200622,1
1006,20200623,1
1006,20200624,1
1006,20200625,1
1006,20200626,1
1006,20200629,1
1006,20200630,1
1006,20200701,1
1006,20200521,2
1006,20200501,2
1006,20200508,2
1006,20200413,2
1006,20200601,2
9614,20200521,2
9613,20200508,1
9613,20200521,1
9613,20200601,1
9613,20200524,1
9613,20200607,1
9613,20200614,1
9613,20200621,1
9613,20200628,1
9613,20200405,1
9616,20200501,2
9616,20200508,2
9616,20200413,2
9616,20200601,2
9619,20200502,2
9619,20200530,2
14263,20200601,1
3405,20200609,2
3405,20200610,2
3405,20200530,2
3405,20200413,2
3405,20200601,2
3891,20200601,1
2321,20200521,1
2321,20200404,1
2321,20200405,1
2321,20200411,1
2321,20200412,1
2321,20200425,1
2321,20200426,1
2321,20200516,1
2321,20200517,1
2321,20200523,1
2321,20200524,1
2321,20200501,1
2321,20200502,1
2321,20200503,1
2321,20200508,1
2321,20200509,1
2321,20200510,1
2321,20200413,1
2321,20200418,1
2321,20200419,1
2321,20200601,1
2321,20200606,1
2321,20200607,1
11625,20200525,1
11625,20200526,1
11625,20200527,1
11625,20200528,1
11625,20200529,1
11625,20200602,1
11625,20200603,1
11625,20200604,1
11625,20200605,1
11625,20200608,1
11625,20200609,1
11625,20200610,1
11625,20200611,1
11625,20200612,1
11625,20200615,1
11625,20200616,1
11625,20200617,1
11625,20200618,1
11625,20200619,1
11625,20200622,1
11625,20200623,1
11625,20200624,1
11625,20200625,1
11625,20200626,1
11625,20200629,1
11625,20200630,1
11625,20200701,1
11625,20200521,2
11625,20200501,2
11625,20200508,2
11625,20200413,2
11625,20200601,2
2324,20200521,2
2324,20200501,2
2324,20200508,2
2324,20200413,2
2324,20200601,2
10633,20200501,2
10633,20200502,2
10633,20200530,2
10633,20200531,2
5599,20200403,1
5599,20200404,1
5599,20200405,1
5599,20200410,1
5599,20200411,1
5599,20200412,1
5599,20200424,1
5599,20200425,1
5599,20200426,1
5599,20200515,1
5599,20200516,1
5599,20200517,1
5599,20200529,1
5599,20200531,1
5599,20200520,1
5599,20200430,1
5599,20200501,1
5599,20200502,1
5599,20200503,1
5599,20200507,1
5599,20200508,1
5599,20200509,1
5599,20200510,1
5599,20200521,1
5599,20200522,1
5599,20200523,1
5599,20200524,1
5599,20200413,1
5599,20200417,1
5599,20200418,1
5599,20200419,1
5599,20200601,1
5599,20200605,1
5599,20200606,1
5599,20200607,1
5599,20200530,2
740,20200405,1
740,20200406,1
740,20200407,1
740,20200408,1
740,20200409,1
740,20200525,1
740,20200526,1
740,20200527,1
740,20200528,1
740,20200413,1
740,20200414,1
740,20200415,1
740,20200416,1
740,20200419,1
740,20200420,1
740,20200421,1
740,20200422,1
740,20200423,1
740,20200426,1
740,20200511,1
740,20200512,1
740,20200513,1
740,20200514,1
740,20200517,1
740,20200601,1
740,20200602,1
740,20200603,1
740,20200604,1
740,20200607,1
740,20200427,1
740,20200428,1
740,20200429,1
740,20200503,1
740,20200504,1
740,20200505,1
740,20200506,1
740,20200510,1
740,20200518,1
740,20200519,1
740,20200524,1
740,20200520,2
5062,20200508,1
5062,20200521,1
5062,20200502,2
5062,20200530,2
9278,20200521,1
9278,20200413,1
9278,20200601,1
9278,20200501,1
9278,20200508,1
7927,20200413,1
7927,20200601,1
7927,20200501,1
7927,20200508,1
7927,20200516,2
496,20200521,2
496,20200501,2
496,20200508,2
496,20200413,2
496,20200601,2
9692,20200413,1
9692,20200517,2
3421,20200413,1
3421,20200601,1
11171,20200521,2
11171,20200516,2
11171,20200413,2
11171,20200601,2
9687,20200521,2
9687,20200522,2
9687,20200523,2
9687,20200413,2
9687,20200601,2
14264,20200521,1
4836,20200523,2
5837,20200521,2
5837,20200522,2
5837,20200523,2
5837,20200524,2
5344,20200521,2
5344,20200522,2
5344,20200523,2
5344,20200413,2
5344,20200601,2
3557,20200521,2
3557,20200522,2
3557,20200523,2
7866,20200521,2
7866,20200522,2
7866,20200523,2
7866,20200524,2
5339,20200413,1
5339,20200601,1
5560,20200525,1
5560,20200526,1
5560,20200527,1
5560,20200528,1
5560,20200529,1
5560,20200602,1
5560,20200603,1
5560,20200604,1
5560,20200605,1
5560,20200608,1
5560,20200609,1
5560,20200610,1
5560,20200611,1
5560,20200612,1
5560,20200615,1
5560,20200616,1
5560,20200617,1
5560,20200618,1
5560,20200619,1
5560,20200622,1
5560,20200623,1
5560,20200624,1
5560,20200625,1
5560,20200626,1
5560,20200629,1
5560,20200630,1
5560,20200701,1
5560,20200521,2
5560,20200501,2
5560,20200508,2
5560,20200413,2
5560,20200601,2
5561,20200403,1
10108,20200521,1
10108,20200601,1
10108,20200530,1
10108,20200531,1
10108,20200613,1
10108,20200614,1
10108,20200615,1
10108,20200616,1
10108,20200617,1
10108,20200618,1
10108,20200619,1
10108,20200620,1
10108,20200621,1
10108,20200622,1
10108,20200623,1
10108,20200624,1
10108,20200625,1
10108,20200626,1
10108,20200627,1
10108,20200628,1
10108,20200629,1
10108,20200630,1
10108,20200701,1
10108,20200525,2
10108,20200526,2
10108,20200527,2
10108,20200528,2
10108,20200529,2
10108,20200608,2
10108,20200609,2
10108,20200610,2
10108,20200611,2
10108,20200612,2
9042,20200501,2
9042,20200508,2
9042,20200522,2
4898,20200607,2
4898,20200521,2
4898,20200524,2
5669,20200525,1
5669,20200526,1
5669,20200527,1
5669,20200528,1
5669,20200602,1
5669,20200603,1
5669,20200604,1
5669,20200608,1
5669,20200609,1
5669,20200610,1
5669,20200611,1
5669,20200615,1
5669,20200616,1
5669,20200617,1
5669,20200618,1
5669,20200622,1
5669,20200623,1
5669,20200624,1
5669,20200625,1
5669,20200629,1
5669,20200630,1
5669,20200701,1
5669,20200520,2
5669,20200430,2
5669,20200507,2
5669,20200413,2
5669,20200601,2
4904,20200504,1
4904,20200505,1
4904,20200506,1
4904,20200507,1
4904,20200508,1
4904,20200511,1
4904,20200512,1
4904,20200513,1
4904,20200514,1
4904,20200515,1
4904,20200615,1
4904,20200616,1
4904,20200617,1
4904,20200618,1
4904,20200619,1
4904,20200622,1
4904,20200623,1
4904,20200624,1
4904,20200625,1
4904,20200626,1
4904,20200629,1
4904,20200630,1
4904,20200701,1
4904,20200531,2
8415,20200523,2
8415,20200524,2
4968,20200522,2
4968,20200523,2
4968,20200524,2
13362,20200414,1
13362,20200602,1
13362,20200413,2
13362,20200601,2
6953,20200525,1
6953,20200526,1
6953,20200527,1
6953,20200528,1
6953,20200529,1
6953,20200531,1
6953,20200601,1
6953,20200602,1
6953,20200603,1
6953,20200604,1
6953,20200605,1
6953,20200607,1
6953,20200608,1
6953,20200609,1
6953,20200610,1
6953,20200611,1
6953,20200612,1
6953,20200614,1
6953,20200615,1
6953,20200616,1
6953,20200617,1
6953,20200618,1
6953,20200619,1
6953,20200621,1
6953,20200622,1
6953,20200623,1
6953,20200624,1
6953,20200625,1
6953,20200626,1
6953,20200628,1
6953,20200629,1
6953,20200630,1
6953,20200701,1
6953,20200521,2
6953,20200501,2
6953,20200508,2
7803,20200413,1
7803,20200601,1
10753,20200404,2
9368,20200413,2
9368,20200601,2
9371,20200403,1
9371,20200409,1
9371,20200410,1
9371,20200416,1
9371,20200417,1
9371,20200423,1
9371,20200424,1
9371,20200430,1
9371,20200507,1
9371,20200514,1
9371,20200515,1
9371,20200528,1
9371,20200529,1
9371,20200604,1
9371,20200605,1
9371,20200611,1
9371,20200612,1
9371,20200618,1
9371,20200619,1
9371,20200625,1
9371,20200626,1
9371,20200521,2
9371,20200501,2
9371,20200508,2
5245,20200601,2
5245,20200521,2
8027,20200531,1
5311,20200525,1
5311,20200526,1
5311,20200527,1
5311,20200528,1
5311,20200529,1
5311,20200531,1
5311,20200601,1
5311,20200602,1
5311,20200603,1
5311,20200604,1
5311,20200605,1
5311,20200607,1
5311,20200608,1
5311,20200609,1
5311,20200610,1
5311,20200611,1
5311,20200612,1
5311,20200614,1
5311,20200615,1
5311,20200616,1
5311,20200617,1
5311,20200618,1
5311,20200619,1
5311,20200621,1
5311,20200622,1
5311,20200623,1
5311,20200624,1
5311,20200625,1
5311,20200626,1
5311,20200628,1
5311,20200629,1
5311,20200630,1
5311,20200701,1
5311,20200521,2
5311,20200501,2
5311,20200508,2
5493,20200525,1
5493,20200526,1
5493,20200527,1
5493,20200528,1
5493,20200529,1
5493,20200602,1
5493,20200603,1
5493,20200604,1
5493,20200605,1
5493,20200608,1
5493,20200609,1
5493,20200610,1
5493,20200611,1
5493,20200612,1
5493,20200615,1
5493,20200616,1
5493,20200617,1
5493,20200618,1
5493,20200619,1
5493,20200622,1
5493,20200623,1
5493,20200624,1
5493,20200625,1
5493,20200626,1
5493,20200629,1
5493,20200630,1
5493,20200701,1
5493,20200521,2
5493,20200501,2
5493,20200508,2
5493,20200413,2
5493,20200601,2
10019,20200530,1
10019,20200520,2
10019,20200413,2
10019,20200601,2
4703,20200522,2
4703,20200523,2
4703,20200524,2
10016,20200523,2
10016,20200530,2
10017,20200501,1
10017,20200521,1
10021,20200430,2
10021,20200507,2
10021,20200521,2
6836,20200520,1
6836,20200430,1
6836,20200507,1
6836,20200529,1
6836,20200605,1
6836,20200612,1
6836,20200619,1
6836,20200626,1
6836,20200521,2
6836,20200501,2
6836,20200508,2
5687,20200524,2
13889,20200521,1
13889,20200501,1
13889,20200508,1
13889,20200523,2
13892,20200525,1
13892,20200526,1
13892,20200527,1
13892,20200528,1
13892,20200529,1
13892,20200531,1
13892,20200601,1
13892,20200602,1
13892,20200603,1
13892,20200604,1
13892,20200605,1
13892,20200607,1
13892,20200608,1
13892,20200609,1
13892,20200610,1
13892,20200611,1
13892,20200612,1
13892,20200614,1
13892,20200615,1
13892,20200616,1
13892,20200617,1
13892,20200618,1
13892,20200619,1
13892,20200621,1
13892,20200622,1
13892,20200623,1
13892,20200624,1
13892,20200625,1
13892,20200626,1
13892,20200628,1
13892,20200629,1
13892,20200630,1
13892,20200701,1
13892,20200521,2
13892,20200524,2
13892,20200501,2
13892,20200508,2
3620,20200525,1
3620,20200526,1
3620,20200527,1
3620,20200528,1
3620,20200531,1
3620,20200601,1
3620,20200602,1
3620,20200603,1
3620,20200604,1
3620,20200607,1
3620,20200608,1
3620,20200609,1
3620,20200610,1
3620,20200611,1
3620,20200614,1
3620,20200615,1
3620,20200616,1
3620,20200617,1
3620,20200618,1
3620,20200621,1
3620,20200622,1
3620,20200623,1
3620,20200624,1
3620,20200625,1
3620,20200628,1
3620,20200629,1
3620,20200630,1
3620,20200701,1
3620,20200520,2
3620,20200430,2
3620,20200507,2
5691,20200520,1
5691,20200413,1
5691,20200601,1
5644,20200420,1
5644,20200421,1
5644,20200422,1
5644,20200423,1
5644,20200424,1
5644,20200511,1
5644,20200512,1
5644,20200513,1
5644,20200514,1
5644,20200515,1
5644,20200525,1
5644,20200526,1
5644,20200527,1
5644,20200528,1
5644,20200529,1
5644,20200608,1
5644,20200609,1
5644,20200610,1
5644,20200611,1
5644,20200612,1
5644,20200414,1
5644,20200415,1
5644,20200416,1
5644,20200417,1
5644,20200602,1
5644,20200603,1
5644,20200604,1
5644,20200605,1
5644,20200427,1
5644,20200428,1
5644,20200429,1
5644,20200430,1
5644,20200504,1
5644,20200505,1
5644,20200506,1
5644,20200507,1
5644,20200518,1
5644,20200519,1
5644,20200520,1
5644,20200615,1
5644,20200622,1
5644,20200629,1
5644,20200521,2
5642,20200521,1
5642,20200413,1
5642,20200601,1
5642,20200501,1
5642,20200508,1
5642,20200523,2
5642,20200524,2
9446,20200429,1
9446,20200404,1
9446,20200405,1
9446,20200411,1
9446,20200412,1
9446,20200418,1
9446,20200419,1
9446,20200425,1
9446,20200426,1
9446,20200521,2
9446,20200522,2
9446,20200523,2
9446,20200524,2
9446,20200406,2
9446,20200407,2
9446,20200408,2
9446,20200409,2
9446,20200410,2
9446,20200413,2
9446,20200414,2
9446,20200415,2
9446,20200416,2
9446,20200417,2
9446,20200420,2
9446,20200421,2
9446,20200422,2
9446,20200423,2
9446,20200424,2
10197,20200413,1
10197,20200601,1
10197,20200524,2
14266,20200403,1
5871,20200413,1
5871,20200601,1
5871,20200520,1
5871,20200430,1
5871,20200507,1
5871,20200529,1
5871,20200530,1
5871,20200531,1
5871,20200605,1
5871,20200606,1
5871,20200607,1
5871,20200612,1
5871,20200613,1
5871,20200614,1
5871,20200619,1
5871,20200620,1
5871,20200621,1
5871,20200626,1
5871,20200627,1
5871,20200628,1
5871,20200522,2
5871,20200523,2
5871,20200524,2
4652,20200521,1
4652,20200501,1
4652,20200508,1
4652,20200523,2
14267,20200520,1
14267,20200430,1
14267,20200507,1
14267,20200529,1
14267,20200605,1
14267,20200612,1
14267,20200619,1
14267,20200626,1
14267,20200521,2
14267,20200501,2
14267,20200508,2
14268,20200525,1
14268,20200526,1
14268,20200527,1
14268,20200528,1
14268,20200602,1
14268,20200603,1
14268,20200604,1
14268,20200608,1
14268,20200609,1
14268,20200610,1
14268,20200611,1
14268,20200615,1
14268,20200616,1
14268,20200617,1
14268,20200618,1
14268,20200622,1
14268,20200623,1
14268,20200624,1
14268,20200625,1
14268,20200629,1
14268,20200630,1
14268,20200701,1
14268,20200520,2
14268,20200430,2
14268,20200507,2
14268,20200413,2
14268,20200601,2
1357,20200515,1
3659,20200403,1
3659,20200406,1
3659,20200407,1
3659,20200408,1
3659,20200409,1
3659,20200410,1
3659,20200420,1
3659,20200421,1
3659,20200422,1
3659,20200423,1
3659,20200424,1
3659,20200518,1
3659,20200519,1
3659,20200520,1
3659,20200522,1
3659,20200525,1
3659,20200526,1
3659,20200527,1
3659,20200528,1
3659,20200529,1
3659,20200414,1
3659,20200415,1
3659,20200416,1
3659,20200417,1
3659,20200602,1
3659,20200603,1
3659,20200604,1
3659,20200605,1
3659,20200521,2
6005,20200403,1
1750,20200403,1
1750,20200406,1
1750,20200407,1
1750,20200408,1
1750,20200409,1
1750,20200410,1
1750,20200420,1
1750,20200421,1
1750,20200422,1
1750,20200423,1
1750,20200424,1
1750,20200518,1
1750,20200519,1
1750,20200520,1
1750,20200522,1
1750,20200525,1
1750,20200526,1
1750,20200527,1
1750,20200528,1
1750,20200529,1
1750,20200414,1
1750,20200415,1
1750,20200416,1
1750,20200417,1
1750,20200602,1
1750,20200603,1
1750,20200604,1
1750,20200605,1
1750,20200521,2
5032,20200521,1
5032,20200601,1
5032,20200411,1
5032,20200418,1
5032,20200419,1
5032,20200412,2
5034,20200413,1
9783,20200414,1
9783,20200415,1
9783,20200416,1
9783,20200417,1
9783,20200419,1
9783,20200403,1
9783,20200406,1
9783,20200407,1
9783,20200408,1
9783,20200409,1
9783,20200410,1
9783,20200420,1
9783,20200421,1
9783,20200422,1
9783,20200423,1
9783,20200424,1
9783,20200413,2
9783,20200521,2
5991,20200501,2
5991,20200508,2
5991,20200510,2
9782,20200515,1
5659,20200404,1
6000,20200406,1
6000,20200407,1
6000,20200408,1
6000,20200409,1
6000,20200410,1
6000,20200420,1
6000,20200421,1
6000,20200422,1
6000,20200423,1
6000,20200424,1
6000,20200518,1
6000,20200519,1
6000,20200520,1
6000,20200522,1
6000,20200525,1
6000,20200526,1
6000,20200527,1
6000,20200528,1
6000,20200529,1
6000,20200414,1
6000,20200415,1
6000,20200416,1
6000,20200417,1
6000,20200602,1
6000,20200603,1
6000,20200604,1
6000,20200605,1
6000,20200521,2
264,20200413,1
556,20200516,1
10500,20200412,2
10500,20200426,2
10500,20200503,2
10500,20200510,2
10500,20200517,2
12342,20200515,1
5956,20200521,1
5956,20200411,1
5956,20200418,1
12344,20200413,1
12344,20200415,1
12344,20200416,1
12344,20200417,1
12344,20200419,1
12344,20200519,1
12344,20200520,1
12344,20200522,1
12344,20200524,1
12344,20200601,1
12344,20200531,1
12344,20200607,1
12344,20200614,1
12344,20200405,1
12344,20200403,1
12344,20200407,1
12344,20200408,1
12344,20200409,1
12344,20200410,1
12344,20200421,1
12344,20200422,1
12344,20200423,1
12344,20200424,1
12344,20200414,2
12344,20200521,2
5035,20200515,2
8496,20200524,1
8496,20200531,1
8496,20200405,1
8496,20200413,1
8496,20200419,1
8496,20200601,1
8496,20200607,1
10467,20200404,1
10467,20200413,1
554,20200521,1
554,20200411,1
554,20200418,1
10468,20200403,1
10468,20200406,1
10468,20200407,1
10468,20200408,1
10468,20200409,1
10468,20200410,1
10468,20200411,1
10468,20200414,1
10468,20200415,1
10468,20200416,1
10468,20200417,1
10468,20200418,1
10468,20200419,1
10468,20200420,1
10468,20200421,1
10468,20200422,1
10468,20200423,1
10468,20200424,1
10468,20200413,2
10468,20200412,2
10468,20200425,2
10468,20200426,2
10468,20200404,2
10468,20200405,2
9933,20200413,1
9933,20200414,1
9933,20200415,1
9933,20200416,1
9933,20200417,1
9933,20200419,1
9933,20200405,1
9933,20200403,1
9933,20200406,1
9933,20200407,1
9933,20200408,1
9933,20200409,1
9933,20200410,1
9933,20200420,1
9933,20200421,1
9933,20200422,1
9933,20200423,1
9933,20200424,1
9933,20200521,2
5661,20200412,2
5661,20200425,2
5661,20200426,2
5661,20200427,2
5661,20200428,2
5661,20200429,2
5661,20200430,2
5661,20200501,2
5661,20200502,2
5661,20200503,2
5661,20200504,2
5661,20200505,2
5661,20200506,2
5661,20200507,2
5661,20200508,2
5661,20200509,2
5661,20200510,2
5661,20200511,2
5661,20200512,2
5661,20200513,2
5661,20200514,2
5661,20200515,2
5661,20200516,2
5661,20200517,2
5661,20200404,2
3290,20200413,1
3290,20200503,1
3290,20200419,2
3291,20200403,1
3291,20200406,1
3291,20200407,1
3291,20200408,1
3291,20200409,1
3291,20200410,1
3291,20200411,1
3291,20200414,1
3291,20200415,1
3291,20200416,1
3291,20200417,1
3291,20200418,1
3291,20200419,1
3291,20200420,1
3291,20200421,1
3291,20200422,1
3291,20200423,1
3291,20200424,1
3291,20200413,2
3291,20200412,2
3291,20200425,2
3291,20200426,2
3291,20200404,2
3291,20200405,2
853,20200404,1
8124,20200520,1
8124,20200501,2
8124,20200508,2
8124,20200515,2
4298,20200515,1
4298,20200514,2
3868,20200403,1
3868,20200406,1
3868,20200407,1
3868,20200408,1
3868,20200409,1
3868,20200410,1
3868,20200411,1
3868,20200420,1
3868,20200421,1
3868,20200422,1
3868,20200423,1
3868,20200424,1
3868,20200518,1
3868,20200519,1
3868,20200520,1
3868,20200521,1
3868,20200522,1
3868,20200523,1
3868,20200525,1
3868,20200526,1
3868,20200527,1
3868,20200528,1
3868,20200529,1
3868,20200530,1
3868,20200414,1
3868,20200415,1
3868,20200416,1
3868,20200417,1
3868,20200418,1
3868,20200602,1
3868,20200603,1
3868,20200604,1
3868,20200605,1
3868,20200606,1
3868,20200425,2
3868,20200404,2
4858,20200404,1
4858,20200405,2
5986,20200412,2
5986,20200425,2
5986,20200426,2
5986,20200427,2
5986,20200428,2
5986,20200429,2
5986,20200430,2
5986,20200501,2
5986,20200502,2
5986,20200503,2
5986,20200504,2
5986,20200505,2
5986,20200506,2
5986,20200507,2
5986,20200508,2
5986,20200509,2
5986,20200510,2
5986,20200511,2
5986,20200512,2
5986,20200513,2
5986,20200514,2
5986,20200515,2
5986,20200516,2
5986,20200517,2
5986,20200404,2
3289,20200503,2
3289,20200508,2
3289,20200509,2
3289,20200510,2
6225,20200430,1
6225,20200507,1
6225,20200501,2
6225,20200508,2
6225,20200510,2
6039,20200521,1
6039,20200411,1
6039,20200418,1
850,20200515,2
6232,20200410,1
6232,20200424,1
6232,20200403,1
6232,20200405,1
6232,20200417,1
6232,20200419,1
6232,20200501,2
6232,20200503,2
6232,20200508,2
6232,20200510,2
6232,20200515,2
6232,20200517,2
6229,20200520,1
6229,20200413,1
6229,20200601,1
7630,20200524,1
7630,20200531,1
7630,20200405,1
7630,20200413,1
7630,20200419,1
7630,20200601,1
7630,20200607,1
4502,20200520,1
4502,20200501,2
4502,20200508,2
4502,20200515,2
4825,20200403,1
2789,20200406,1
2789,20200407,1
2789,20200408,1
2789,20200409,1
2789,20200410,1
2789,20200420,1
2789,20200421,1
2789,20200422,1
2789,20200423,1
2789,20200424,1
2789,20200622,1
2789,20200623,1
2789,20200624,1
2789,20200625,1
2789,20200626,1
2789,20200629,1
2789,20200630,1
2789,20200701,1
2789,20200413,2
6442,20200508,2
6442,20200509,2
6440,20200406,1
6440,20200407,1
6440,20200408,1
6440,20200409,1
6440,20200410,1
6440,20200411,1
6440,20200420,1
6440,20200421,1
6440,20200422,1
6440,20200423,1
6440,20200424,1
6440,20200518,1
6440,20200519,1
6440,20200520,1
6440,20200521,1
6440,20200522,1
6440,20200523,1
6440,20200525,1
6440,20200526,1
6440,20200527,1
6440,20200528,1
6440,20200529,1
6440,20200530,1
6440,20200414,1
6440,20200415,1
6440,20200416,1
6440,20200417,1
6440,20200418,1
6440,20200602,1
6440,20200603,1
6440,20200604,1
6440,20200605,1
6440,20200606,1
6440,20200425,2
7323,20200413,1
7323,20200430,2
7323,20200421,2
7323,20200422,2
7323,20200423,2
7323,20200507,2
7323,20200510,2
7323,20200414,2
7323,20200415,2
7323,20200416,2
7323,20200419,2
7322,20200601,1
7322,20200415,1
7322,20200416,1
7322,20200419,1
7322,20200519,1
7322,20200524,1
7322,20200405,1
7322,20200407,1
7322,20200408,1
7322,20200409,1
7322,20200421,1
7322,20200422,1
7322,20200423,1
7322,20200602,2
7322,20200414,2
7155,20200412,2
7155,20200425,2
7155,20200426,2
7155,20200427,2
7155,20200428,2
7155,20200429,2
7155,20200430,2
7155,20200501,2
7155,20200502,2
7155,20200503,2
7155,20200504,2
7155,20200505,2
7155,20200506,2
7155,20200507,2
7155,20200508,2
7155,20200509,2
7155,20200510,2
7155,20200511,2
7155,20200512,2
7155,20200513,2
7155,20200514,2
7155,20200515,2
7155,20200516,2
7155,20200517,2
7157,20200403,1
4322,20200515,2
9819,20200515,1
9819,20200509,2
5998,20200413,1
5998,20200414,1
5998,20200415,1
5998,20200416,1
5998,20200417,1
5998,20200419,1
5998,20200405,1
5998,20200406,1
5998,20200407,1
5998,20200408,1
5998,20200409,1
5998,20200410,1
5998,20200420,1
5998,20200421,1
5998,20200422,1
5998,20200423,1
5998,20200424,1
5998,20200521,2
5919,20200406,1
5919,20200407,1
5919,20200408,1
5919,20200409,1
5919,20200410,1
5919,20200420,1
5919,20200421,1
5919,20200422,1
5919,20200423,1
5919,20200424,1
5919,20200622,1
5919,20200623,1
5919,20200624,1
5919,20200625,1
5919,20200626,1
5919,20200629,1
5919,20200630,1
5919,20200701,1
5919,20200413,2
9820,20200623,1
9820,20200624,1
9820,20200625,1
9820,20200626,1
9820,20200627,1
9820,20200628,1
9820,20200413,1
9820,20200415,1
9820,20200416,1
9820,20200417,1
9820,20200418,1
9820,20200419,1
9820,20200620,1
9820,20200621,1
9820,20200407,1
