trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN006850F0900911630,15:47:00,15:50:00,StopPoint:OCETGV-87757526,3,"",0,0,
OCESN006850F0900911630,16:03:00,16:06:00,StopPoint:OCETGV-87755447,4,"",0,0,
OCESN006850F0900911630,16:43:00,16:47:00,StopPoint:OCETGV-87755009,5,"",0,0,
OCESN006850F0900911630,17:31:00,17:44:00,StopPoint:OCETGV-87751008,6,"",0,0,
OCESN006850F0900911630,18:00:00,18:05:00,StopPoint:OCETGV-87319012,7,"",0,0,
OCESN006850F0900911630,18:24:00,18:27:00,StopPoint:OCETGV-87318964,8,"",0,0,
OCESN006850F0900911630,19:33:00,19:33:00,StopPoint:OCETGV-87723197,9,"",0,0,
OCESN006852F0300311638,19:17:00,19:17:00,StopPoint:OCETGV-87755009,0,"",0,0,
OCESN006852F0300311638,20:01:00,20:14:00,StopPoint:OCETGV-87751008,1,"",0,0,
OCESN006852F0300311638,20:26:00,20:29:00,StopPoint:OCETGV-87319012,2,"",0,0,
OCESN006852F0300311638,20:48:00,20:51:00,StopPoint:OCETGV-87318964,3,"",0,0,
OCESN006852F0300311638,21:23:00,21:26:00,StopPoint:OCETGV-87763029,4,"",0,0,
OCESN006852F0300311638,22:03:00,22:03:00,StopPoint:OCETGV-87723197,5,"",0,0,
OCESN006850F1301311624,16:47:00,16:47:00,StopPoint:OCETGV-87755009,0,"",0,0,
OCESN006850F1301311624,17:31:00,17:49:00,StopPoint:OCETGV-87751008,1,"",0,0,
OCESN006850F1301311624,18:02:00,18:05:00,StopPoint:OCETGV-87319012,2,"",0,0,
OCESN006850F1301311624,18:24:00,18:27:00,StopPoint:OCETGV-87318964,3,"",0,0,
OCESN006850F1301311624,19:33:00,19:33:00,StopPoint:OCETGV-87723197,4,"",0,0,
OCESN006821F11011-1255854318,07:06:00,07:06:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006821F11011-1255854318,07:40:00,07:43:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006821F11011-1255854318,08:26:00,08:29:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006821F11011-1255854318,08:55:00,08:55:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006823F2002011597,11:26:00,11:26:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006823F2002011597,11:59:00,12:02:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006823F2002011597,12:45:00,12:48:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006823F2002011597,13:13:00,13:13:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006821F1101111584,07:06:00,07:06:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006821F1101111584,07:40:00,07:43:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006821F1101111584,08:26:00,08:29:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006821F1101111584,08:55:00,08:55:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006825F1701711619,18:10:00,18:10:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006825F1701711619,18:47:00,18:52:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006825F1701711619,19:35:00,19:38:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006825F1701711619,20:03:00,20:03:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006823F1001011609,12:10:00,12:10:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006823F1001011609,12:47:00,12:52:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006823F1001011609,13:35:00,13:38:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006823F1001011609,14:03:00,14:03:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006873F1101111654,17:57:00,17:57:00,StopPoint:OCETGV-87773002,0,"",0,0,
OCESN006873F1101111654,18:22:00,18:25:00,StopPoint:OCETGV-87775007,1,"",0,0,
OCESN006873F1101111654,19:10:00,19:15:00,StopPoint:OCETGV-87763029,2,"",0,0,
OCESN006873F1101111654,19:53:00,19:53:00,StopPoint:OCETGV-87723197,3,"",0,0,
OCESN006875F0400411659,20:00:00,20:00:00,StopPoint:OCETGV-87773002,0,"",0,0,
OCESN006875F0400411659,20:24:00,20:27:00,StopPoint:OCETGV-87775007,1,"",0,0,
OCESN006875F0400411659,21:10:00,21:15:00,StopPoint:OCETGV-87763029,2,"",0,0,
OCESN006875F0400411659,21:53:00,21:53:00,StopPoint:OCETGV-87723197,3,"",0,0,
OCESN006823F2102111602,12:10:00,12:10:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006823F2102111602,12:47:00,12:52:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006823F2102111602,13:35:00,13:38:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006823F2102111602,14:03:00,14:10:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006823F2102111602,14:45:00,14:48:00,StopPoint:OCETGV-87781005,4,"",0,0,
OCESN006823F2102111602,15:02:00,15:05:00,StopPoint:OCETGV-87781104,5,"",0,0,
OCESN006823F2102111602,15:33:00,15:36:00,StopPoint:OCETGV-87615286,6,"",0,0,
OCESN006823F2102111602,16:21:00,16:21:00,StopPoint:OCETGV-87611004,7,"",0,0,
OCESN006823F2402411600,12:10:00,12:10:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006823F2402411600,12:47:00,12:52:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006823F2402411600,13:35:00,13:38:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006823F2402411600,14:03:00,14:10:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006823F2402411600,14:45:00,14:48:00,StopPoint:OCETGV-87781005,4,"",0,0,
OCESN006823F2402411600,15:02:00,15:05:00,StopPoint:OCETGV-87781104,5,"",0,0,
OCESN006823F2402411600,15:33:00,15:36:00,StopPoint:OCETGV-87615286,6,"",0,0,
OCESN006823F2402411600,16:21:00,16:21:00,StopPoint:OCETGV-87611004,7,"",0,0,
OCESN006823F2302311601,11:26:00,11:26:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006823F2302311601,11:59:00,12:02:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006823F2302311601,12:45:00,12:48:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006823F2302311601,13:13:00,13:17:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006823F2302311601,13:52:00,13:55:00,StopPoint:OCETGV-87781005,4,"",0,0,
OCESN006823F2302311601,14:08:00,14:11:00,StopPoint:OCETGV-87781104,5,"",0,0,
OCESN006823F2302311601,14:39:00,14:42:00,StopPoint:OCETGV-87615286,6,"",0,0,
OCESN006823F2302311601,15:26:00,15:26:00,StopPoint:OCETGV-87611004,7,"",0,0,
OCESN006823F2502511603,12:10:00,12:10:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006823F2502511603,12:47:00,12:52:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006823F2502511603,13:35:00,13:38:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006823F2502511603,14:03:00,14:10:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006823F2502511603,14:45:00,14:48:00,StopPoint:OCETGV-87781005,4,"",0,0,
OCESN006823F2502511603,15:02:00,15:05:00,StopPoint:OCETGV-87781104,5,"",0,0,
OCESN006823F2502511603,15:33:00,15:36:00,StopPoint:OCETGV-87615286,6,"",0,0,
OCESN006823F2502511603,16:21:00,16:21:00,StopPoint:OCETGV-87611004,7,"",0,0,
OCESN006821F1001011588,07:06:00,07:06:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006821F1001011588,07:40:00,07:43:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006821F1001011588,08:26:00,08:29:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006821F1001011588,08:55:00,09:00:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006821F1001011588,09:18:00,09:21:00,StopPoint:OCETGV-87773200,4,"",0,0,
OCESN006821F1001011588,09:43:00,09:45:00,StopPoint:OCETGV-87781005,5,"",0,0,
OCESN006821F1001011588,09:59:00,10:02:00,StopPoint:OCETGV-87781104,6,"",0,0,
OCESN006821F1001011588,10:30:00,10:33:00,StopPoint:OCETGV-87615286,7,"",0,0,
OCESN006821F1001011588,11:18:00,11:18:00,StopPoint:OCETGV-87611004,8,"",0,0,
OCESN006823F2602611591,12:10:00,12:10:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006823F2602611591,12:47:00,12:52:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006823F2602611591,13:35:00,13:38:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006823F2602611591,14:03:00,14:10:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006823F2602611591,14:45:00,14:48:00,StopPoint:OCETGV-87781005,4,"",0,0,
OCESN006823F2602611591,15:02:00,15:05:00,StopPoint:OCETGV-87781104,5,"",0,0,
OCESN006823F2602611591,15:33:00,15:36:00,StopPoint:OCETGV-87615286,6,"",0,0,
OCESN006823F2602611591,16:21:00,16:21:00,StopPoint:OCETGV-87611004,7,"",0,0,
OCESN006823F3203211598,12:10:00,12:10:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006823F3203211598,12:47:00,12:52:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006823F3203211598,13:35:00,13:38:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006823F3203211598,14:03:00,14:10:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006823F3203211598,14:45:00,14:48:00,StopPoint:OCETGV-87781005,4,"",0,0,
OCESN006823F3203211598,15:02:00,15:05:00,StopPoint:OCETGV-87781104,5,"",0,0,
OCESN006823F3203211598,15:33:00,15:36:00,StopPoint:OCETGV-87615286,6,"",0,0,
OCESN006823F3203211598,16:21:00,16:21:00,StopPoint:OCETGV-87611004,7,"",0,0,
OCESN006823F0500511593,12:10:00,12:10:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006823F0500511593,12:47:00,12:52:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006823F0500511593,13:35:00,13:38:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006823F0500511593,14:03:00,14:10:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006823F0500511593,14:45:00,14:48:00,StopPoint:OCETGV-87781005,4,"",0,0,
OCESN006823F0500511593,15:02:00,15:05:00,StopPoint:OCETGV-87781104,5,"",0,0,
OCESN006823F0500511593,15:33:00,15:36:00,StopPoint:OCETGV-87615286,6,"",0,0,
OCESN006823F0500511593,16:21:00,16:21:00,StopPoint:OCETGV-87611004,7,"",0,0,
OCESN006825F1801811615,18:10:00,18:10:00,StopPoint:OCETGV-87723197,0,"",0,0,
OCESN006825F1801811615,18:47:00,18:52:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006825F1801811615,19:35:00,19:38:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006825F1801811615,20:03:00,20:07:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006825F1801811615,20:21:00,20:24:00,StopPoint:OCETGV-87773200,4,"",0,0,
OCESN006825F1801811615,20:46:00,20:49:00,StopPoint:OCETGV-87781005,5,"",0,0,
OCESN006825F1801811615,21:02:00,21:05:00,StopPoint:OCETGV-87781104,6,"",0,0,
OCESN006825F1801811615,21:33:00,21:36:00,StopPoint:OCETGV-87615286,7,"",0,0,
OCESN006825F1801811615,22:21:00,22:21:00,StopPoint:OCETGV-87611004,8,"",0,0,
OCESN006873F1001011655,15:44:00,15:44:00,StopPoint:OCETGV-87611004,0,"",0,0,
OCESN006873F1001011655,16:25:00,16:28:00,StopPoint:OCETGV-87615286,1,"",0,0,
OCESN006873F1001011655,16:55:00,16:58:00,StopPoint:OCETGV-87781104,2,"",0,0,
OCESN006873F1001011655,17:11:00,17:14:00,StopPoint:OCETGV-87781005,3,"",0,0,
OCESN006873F1001011655,17:35:00,17:38:00,StopPoint:OCETGV-87773200,4,"",0,0,
OCESN006873F1001011655,17:53:00,17:57:00,StopPoint:OCETGV-87773002,5,"",0,0,
OCESN006873F1001011655,18:22:00,18:25:00,StopPoint:OCETGV-87775007,6,"",0,0,
OCESN006873F1001011655,19:10:00,19:15:00,StopPoint:OCETGV-87763029,7,"",0,0,
OCESN006873F1001011655,19:53:00,19:53:00,StopPoint:OCETGV-87723197,8,"",0,0,
OCESN006875F0500511656,17:44:00,17:44:00,StopPoint:OCETGV-87611004,0,"",0,0,
OCESN006875F0500511656,18:25:00,18:28:00,StopPoint:OCETGV-87615286,1,"",0,0,
OCESN006875F0500511656,18:55:00,18:58:00,StopPoint:OCETGV-87781104,2,"",0,0,
OCESN006875F0500511656,19:11:00,19:14:00,StopPoint:OCETGV-87781005,3,"",0,0,
OCESN006875F0500511656,19:43:00,19:46:00,StopPoint:OCETGV-87773200,4,"",0,0,
OCESN006875F0500511656,20:03:00,20:10:00,StopPoint:OCETGV-87688887,5,"",0,0,
OCESN006875F0500511656,20:28:00,20:31:00,StopPoint:OCETGV-87703975,6,"",0,0,
OCESN006875F0500511656,21:10:00,21:15:00,StopPoint:OCETGV-87763029,7,"",0,0,
OCESN006875F0500511656,21:53:00,21:53:00,StopPoint:OCETGV-87723197,8,"",0,0,
OCESN006871F0500511644,07:41:00,07:41:00,StopPoint:OCETGV-87611004,0,"",0,0,
OCESN006871F0500511644,08:25:00,08:28:00,StopPoint:OCETGV-87615286,1,"",0,0,
OCESN006871F0500511644,08:55:00,08:58:00,StopPoint:OCETGV-87781104,2,"",0,0,
OCESN006871F0500511644,09:11:00,09:14:00,StopPoint:OCETGV-87781005,3,"",0,0,
OCESN006871F0500511644,09:36:00,09:39:00,StopPoint:OCETGV-87773200,4,"",0,0,
OCESN006871F0500511644,10:00:00,10:08:00,StopPoint:OCETGV-87688887,5,"",0,0,
OCESN006871F0500511644,10:26:00,10:29:00,StopPoint:OCETGV-87703975,6,"",0,0,
OCESN006871F0500511644,11:07:00,11:12:00,StopPoint:OCETGV-87763029,7,"",0,0,
OCESN006871F0500511644,11:53:00,11:53:00,StopPoint:OCETGV-87723197,8,"",0,0,
OCESN006825F1601611616,18:10:00,18:10:00,StopPoint:OCETGV-87722025,0,"",0,0,
OCESN006825F1601611616,18:47:00,18:52:00,StopPoint:OCETGV-87763029,1,"",0,0,
OCESN006825F1601611616,19:35:00,19:38:00,StopPoint:OCETGV-87775007,2,"",0,0,
OCESN006825F1601611616,20:03:00,20:07:00,StopPoint:OCETGV-87773002,3,"",0,0,
OCESN006825F1601611616,20:21:00,20:24:00,StopPoint:OCETGV-87773200,4,"",0,0,
OCESN006825F1601611616,20:46:00,20:49:00,StopPoint:OCETGV-87781005,5,"",0,0,
OCESN006825F1601611616,21:02:00,21:05:00,StopPoint:OCETGV-87781104,6,"",0,0,
OCESN006825F1601611616,21:33:00,21:36:00,StopPoint:OCETGV-87615286,7,"",0,0,
OCESN006825F1601611616,22:21:00,22:21:00,StopPoint:OCETGV-87611004,8,"",0,0,
OCESN006871F0400411648,10:08:00,10:08:00,StopPoint:OCETGV-87688887,0,"",0,0,
OCESN006871F0400411648,10:26:00,10:29:00,StopPoint:OCETGV-87703975,1,"",0,0,
OCESN006871F0400411648,11:07:00,11:12:00,StopPoint:OCETGV-87763029,2,"",0,0,
OCESN006871F0400411648,11:53:00,11:53:00,StopPoint:OCETGV-87723197,3,"",0,0,
OCESN006925F0800811758,18:40:00,18:40:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006925F0800811758,20:34:00,20:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006925F0800811758,21:42:00,21:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006925F0600611759,18:40:00,18:40:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006925F0600611759,20:34:00,20:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006925F0600611759,21:42:00,21:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006923F2502511743,17:41:00,17:41:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006923F2502511743,19:34:00,19:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006923F2502511743,20:42:00,20:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006905F1801811674,07:39:00,07:39:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006905F1801811674,09:34:00,09:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006905F1801811674,10:42:00,10:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006905F1201211677,07:39:00,07:39:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006905F1201211677,09:34:00,09:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006905F1201211677,10:42:00,10:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006927F1201211766,19:43:00,19:43:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006927F1201211766,21:36:00,21:40:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006927F1201211766,22:42:00,22:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006929F1101111773,20:53:00,20:53:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006929F1101111773,22:46:00,22:50:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006929F1101111773,23:50:00,23:50:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006917F4404411707,11:41:00,11:41:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006917F4404411707,13:34:00,13:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006917F4404411707,14:42:00,14:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006917F5105111715,11:41:00,11:41:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006917F5105111715,13:34:00,13:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006917F5105111715,14:42:00,14:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006917F3403411714,11:41:00,11:41:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006917F3403411714,13:34:00,13:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006917F3403411714,14:42:00,14:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006917F5005011717,11:41:00,11:41:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006917F5005011717,13:34:00,13:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006917F5005011717,14:42:00,14:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006921F0500511733,16:43:00,16:43:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006921F0500511733,18:36:00,18:39:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006921F0500511733,19:45:00,19:45:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006923F1001011741,17:41:00,17:41:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006923F1001011741,19:34:00,19:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006923F1001011741,20:42:00,20:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006917F5405411721,11:41:00,11:41:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006917F5405411721,13:34:00,13:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006917F5405411721,14:42:00,14:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006911F0800811698,09:43:00,09:43:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006911F0800811698,11:35:00,11:39:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006911F0800811698,12:42:00,12:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006911F0600611697,09:43:00,09:43:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006911F0600611697,11:35:00,11:39:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006911F0600611697,12:42:00,12:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006919F1001011724,14:41:00,14:41:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006919F1001011724,16:36:00,16:42:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006919F1001011724,17:45:00,17:45:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006919F1601611722,14:27:00,14:27:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006919F1601611722,16:20:00,16:30:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006919F1601611722,17:45:00,17:45:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006919F0500511723,14:42:00,14:42:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006919F0500511723,16:35:00,16:43:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006919F0500511723,17:45:00,17:45:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006901F0200211669,06:42:00,06:42:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006901F0200211669,08:34:00,08:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006901F0200211669,09:42:00,09:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006901F0500511667,06:40:00,06:40:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006901F0500511667,08:34:00,08:38:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006901F0500511667,09:42:00,09:42:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006920F0900911730,15:19:00,15:19:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006920F0900911730,16:18:00,16:22:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006920F0900911730,18:17:00,18:17:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006922F1001011738,17:19:00,17:19:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006922F1001011738,18:21:00,18:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006922F1001011738,20:20:00,20:20:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006900F0200211663,05:19:00,05:19:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006900F0200211663,06:20:00,06:24:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006900F0200211663,08:20:00,08:20:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006928F1101111767,21:17:00,21:17:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006928F1101111767,22:20:00,22:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006928F1101111767,24:21:00,24:21:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006924F1701711755,19:19:00,19:19:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006924F1701711755,20:21:00,20:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006924F1701711755,22:22:00,22:22:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006924F1801811752,19:19:00,19:19:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006924F1801811752,20:21:00,20:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006924F1801811752,22:28:00,22:28:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006906F0200211679,08:17:00,08:17:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006906F0200211679,09:21:00,09:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006906F0200211679,11:23:00,11:23:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006906F1201211681,08:17:00,08:17:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006906F1201211681,09:21:00,09:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006906F1201211681,11:23:00,11:23:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006902F0600611672,06:19:00,06:19:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006902F0600611672,07:21:00,07:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006902F0600611672,09:22:00,09:22:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006902F0700711671,06:19:00,06:19:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006902F0700711671,07:21:00,07:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006902F0700711671,09:21:00,09:21:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006910F2302311690,13:17:00,13:17:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006910F2302311690,14:20:00,14:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006910F2302311690,16:25:00,16:25:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006910F1401411691,13:17:00,13:17:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006910F1401411691,14:20:00,14:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006910F1401411691,16:25:00,16:25:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006908F0800811686,10:19:00,10:19:00,StopPoint:OCETGV-87747006,0,"",0,0,
OCESN006908F0800811686,11:21:00,11:25:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006908F0800811686,13:21:00,13:21:00,StopPoint:OCETGV-87686006,2,"",0,0,
OCESN006915F0500511703,20:38:00,20:38:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006915F0500511703,22:35:00,22:39:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006915F0500511703,24:12:00,24:12:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006915F0600611704,20:38:00,20:38:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006915F0600611704,24:15:00,24:15:00,StopPoint:OCETGV-87747006,1,"",0,0,
OCESN006915F0200211702,20:38:00,20:38:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006915F0200211702,24:15:00,24:15:00,StopPoint:OCETGV-87747006,1,"",0,0,
OCESN006915F0300311700,20:38:00,20:38:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006915F0300311700,23:53:00,23:53:00,StopPoint:OCETGV-87747006,1,"",0,0,
OCESN006915F0400411701,20:38:00,20:38:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006915F0400411701,22:35:00,22:39:00,StopPoint:OCETGV-87762906,1,"",0,0,
OCESN006915F0400411701,24:02:00,24:02:00,StopPoint:OCETGV-87747006,2,"",0,0,
OCESN006933F0400411775,07:45:00,07:45:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006933F0400411775,09:23:00,09:26:00,StopPoint:OCETGV-87725705,1,"",0,0,
OCESN006933F0400411775,10:51:00,11:02:00,StopPoint:OCETGV-87741132,2,"",0,0,
OCESN006933F0400411775,11:30:00,11:30:00,StopPoint:OCETGV-87746008,3,"",0,0,
OCESN006949F0800811811,17:46:00,17:46:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006949F0800811811,19:23:00,19:26:00,StopPoint:OCETGV-87725705,1,"",0,0,
OCESN006949F0800811811,20:50:00,21:02:00,StopPoint:OCETGV-87741132,2,"",0,0,
OCESN006949F0800811811,21:30:00,21:30:00,StopPoint:OCETGV-87746008,3,"",0,0,
OCESN006949F0700711814,17:46:00,17:46:00,StopPoint:OCETGV-87686006,0,"",0,0,
OCESN006949F0700711814,19:23:00,19:26:00,StopPoint:OCETGV-87725705,1,"",0,0,
