route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE136,1517,OCESN007130F0900912176,"7130",0,,
OCE136,86,OCESN007112F2302312140,"7112",0,,
OCE136,1517,OCESN007124F0300312171,"7124",0,,
OCE136,146,OCESN007112F1001012134,"7112",0,,
OCE136,1727,OCESN007112F0900912149,"7112",0,,
OCE136,1126,OCESN007112F2102112152,"7112",0,,
OCE136,146,OCESN007142F0400412189,"7142",0,,
OCE136,1727,OCESN007116F1301312157,"7116",0,,
OCE136,381,OCESN007546F2002012574,"7546",0,,
OCE136,5902,OCESN007546F2602612572,"7546",0,,
OCE136,2790,OCESN007520F0100112535,"7520",0,,
OCE136,177,OCESN007518F0500512534,"7518",0,,
OCE136,2042,OCESN007518F0400412532,"7518",0,,
OCE136,3899,OCESN007518F0100112531,"7518",0,,
OCE136,93,OCESN007534F2602612552,"7534",0,,
OCE136,850,OCESN007534F2202212551,"7534",0,,
OCE136,8223,OCESN007546F1401412571,"7546",0,,
OCE136,4296,OCESN007534F0800812553,"7534",0,,
OCE136,278,OCESN007520F0400412537,"7520",0,,
OCE136,385,OCESN007520F0200212536,"7520",0,,
OCE136,260,OCESN007534F3303312540,"7534",0,,
OCE136,1357,OCESN007520F0300312538,"7520",0,,
OCE136,10519,OCESN007516F0900912529,"7516",0,,
OCE136,10517,OCESN007516F0100112520,"7516",0,,
OCE136,385,OCESN007516F0400412521,"7516",0,,
OCE136,1387,OCESN007546F0900912577,"7546",0,,
OCE136,8225,OCESN007546F0400412580,"7546",0,,
OCE136,4966,OCESN007546F2802812586,"7546",0,,
OCE136,1126,OCESN007516F0200212524,"7516",0,,
OCE136,260,OCESN007516F0500512528,"7516",0,,
OCE136,5726,OCESN007516F0700712527,"7516",0,,
OCE136,1727,OCESN007516F0800812523,"7516",0,,
OCE136,10516,OCESN007516F0300312522,"7516",0,,
OCE136,90,OCESN007546F2202212583,"7546",0,,
OCE136,644,OCESN007546F1701712584,"7546",0,,
OCE136,5899,OCESN007546F1801812575,"7546",0,,
OCE136,5898,OCESN007546F2102112578,"7546",0,,
OCE136,5903,OCESN007546F1601612579,"7546",0,,
OCE136,5897,OCESN007546F1301312573,"7546",0,,
OCE136,1431,OCESN007546F0500512576,"7546",0,,
OCE136,629,OCESN007546F1901912582,"7546",0,,
OCE136,491,OCESN007112F2202212142,"7112",0,,
OCE136,563,OCESN007124F0800812168,"7124",0,,
OCE136,491,OCESN007124F1201212170,"7124",0,,
OCE136,260,OCESN007116F0900912156,"7116",0,,
OCE136,563,OCESN007112F0400412151,"7112",0,,
OCE136,260,OCESN007112F1601612148,"7112",0,,
OCE136,260,OCESN007142F1601612204,"7142",0,,
OCE136,5935,OCESN007144F0600612212,"7144",0,,
OCE136,4710,OCESN007130F1701712177,"7130",0,,
OCE136,563,OCESN007142F1501512194,"7142",0,,
OCE136,86,OCESN007342F1001012430,"7342",0,,
OCE136,2042,OCESN007334F0800812427,"7334",0,,
OCE136,3899,OCESN007334F0100112428,"7334",0,,
OCE136,563,OCESN007342F0800812433,"7342",0,,
OCE136,6497,OCESN007342F1101112434,"7342",0,,
OCE136,2786,OCESN007342F0100112431,"7342",0,,
OCE136,177,OCESN007334F0900912426,"7334",0,,
OCE136,93,OCESN007326F0900912420,"7326",0,,
OCE136,260,OCESN007326F1201212418,"7326",0,,
OCE136,4296,OCESN007326F0500512419,"7326",0,,
OCE136,4421,OCESN007330F0700712422,"7330",0,,
OCE136,4713,OCESN007330F0800812423,"7330",0,,
OCE136,146,OCESN007342F0200212435,"7342",0,,
OCE136,5899,OCESN007346F2002012447,"7346",0,,
OCE136,5898,OCESN007346F2102112448,"7346",0,,
OCE136,1431,OCESN007346F0700712445,"7346",0,,
OCE136,381,OCESN007346F2202212446,"7346",0,,
OCE136,629,OCESN007346F1901912452,"7346",0,,
OCE136,5903,OCESN007346F1001012453,"7346",0,,
OCE136,5902,OCESN007346F2402412449,"7346",0,,
OCE136,5897,OCESN007346F1601612444,"7346",0,,
OCE136,4296,OCESN007344F0500512439,"7344",0,,
OCE136,1514,OCESN007342F0300312436,"7342",0,,
OCE136,1510,OCESN007342F0900912437,"7342",0,,
OCE136,850,OCESN007344F1001012442,"7344",0,,
OCE136,260,OCESN007344F1301312440,"7344",0,,
OCE136,12587,OCESN007344F0900912441,"7344",0,,
OCE136,5725,OCESN007312F1001012395,"7312",0,,
OCE136,260,OCESN007312F0700712392,"7312",0,,
OCE136,5722,OCESN007312F0900912393,"7312",0,,
OCE136,2790,OCESN007320F0100112398,"7320",0,,
OCE136,278,OCESN007320F0400412399,"7320",0,,
OCE136,5726,OCESN007312F0300312396,"7312",0,,
OCE136,385,OCESN007320F0200212397,"7320",0,,
OCE136,1357,OCESN007304F0500512385,"7304",0,,
OCE136,278,OCESN007304F0600612386,"7304",0,,
OCE136,385,OCESN007304F0400412383,"7304",0,,
OCE136,2790,OCESN007304F0200212384,"7304",0,,
OCE136,1727,OCESN007312F0200212389,"7312",0,,
OCE136,5723,OCESN007312F0100112390,"7312",0,,
OCE136,1126,OCESN007312F0800812388,"7312",0,,
OCE136,1357,OCESN007320F0300312400,"7320",0,,
OCE136,491,OCESN007324F1401412412,"7324",0,,
OCE136,563,OCESN007324F1001012410,"7324",0,,
OCE136,2786,OCESN007324F0300312411,"7324",0,,
OCE136,5873,OCESN007326F0700712417,"7326",0,,
OCE136,1510,OCESN007324F1201212414,"7324",0,,
OCE136,1517,OCESN007324F0400412415,"7324",0,,
OCE136,1514,OCESN007324F0600612409,"7324",0,,
OCE136,260,OCESN007322F0800812403,"7322",0,,
OCE136,4296,OCESN007322F0100112401,"7322",0,,
OCE136,2785,OCESN007324F1301312408,"7324",0,,
OCE136,93,OCESN007322F0500512405,"7322",0,,
OCE136,850,OCESN007322F0400412406,"7322",0,,
OCE136,2977,OCESN007234F0100112314,"7234",0,,
OCE136,2021,OCESN007234F0300312313,"7234",0,,
OCE136,5725,OCESN007242F0200212322,"7242",0,,
OCE136,5722,OCESN007242F1101112323,"7242",0,,
OCE136,260,OCESN007242F0700712328,"7242",0,,
OCE136,1387,OCESN007346F0900912451,"7346",0,,
OCE136,3899,OCESN007218F0100112298,"7218",0,,
OCE136,5726,OCESN007242F0500512327,"7242",0,,
OCE136,1126,OCESN007242F0400412321,"7242",0,,
OCE136,1357,OCESN007208F0400412284,"7208",0,,
OCE136,2790,OCESN007208F0700712285,"7208",0,,
OCE136,385,OCESN007208F0300312282,"7208",0,,
OCE136,278,OCESN007208F0500512283,"7208",0,,
OCE136,4421,OCESN007238F0100112316,"7238",0,,
OCE136,5723,OCESN007242F0100112319,"7242",0,,
OCE136,1727,OCESN007242F0900912320,"7242",0,,
OCE136,385,OCESN007238F0300312317,"7238",0,,
OCE136,1357,OCESN007238F0400412318,"7238",0,,
OCE136,177,OCESN007218F0500512299,"7218",0,,
OCE136,2042,OCESN007218F0400412301,"7218",0,,
OCE136,4296,OCESN007226F0100112304,"7226",0,,
OCE136,1514,OCESN007230F0400412310,"7230",0,,
OCE136,4710,OCESN007230F0900912309,"7230",0,,
OCE136,563,OCESN007212F0100112296,"7212",0,,
OCE136,2786,OCESN007212F0400412291,"7212",0,,
OCE136,146,OCESN007212F0600612294,"7212",0,,
OCE136,5873,OCESN007226F0400412303,"7226",0,,
OCE136,260,OCESN007226F0800812305,"7226",0,,
OCE136,93,OCESN007226F0500512306,"7226",0,,
OCE136,1514,OCESN007212F0200212293,"7212",0,,
OCE136,86,OCESN007212F1401412292,"7212",0,,
OCE136,4712,OCESN007230F0100112308,"7230",0,,
OCE136,4711,OCESN007230F0800812311,"7230",0,,
OCE136,1517,OCESN007230F0200212312,"7230",0,,
OCE136,491,OCESN007212F1201212295,"7212",0,,
OCE136,1510,OCESN007212F1101112289,"7212",0,,
OCE136,2785,OCESN007212F1301312290,"7212",0,,
OCE136,4865,OCESN007400F0100112514,"7400",0,,
OCE136,1960,OCESN007400F0300312513,"7400",0,,
OCE136,4300,OCESN007534F0100112554,"7534",0,,
OCE136,5935,OCESN007544F0700712570,"7544",0,,
OCE136,260,OCESN007544F2202212568,"7544",0,,
OCE136,4298,OCESN007534F2002012555,"7534",0,,
OCE136,2977,OCESN007534F1101112541,"7534",0,,
OCE136,4294,OCESN007534F1701712542,"7534",0,,
OCE136,2021,OCESN007534F2302312543,"7534",0,,
OCE136,3899,OCESN007534F0300312539,"7534",0,,
OCE136,1510,OCESN007544F1801812560,"7544",0,,
OCE136,1514,OCESN007544F0900912561,"7544",0,,
OCE136,5934,OCESN007544F0500512559,"7544",0,,
OCE136,803,OCESN007534F1801812544,"7534",0,,
OCE136,850,OCESN007544F1701712564,"7544",0,,
OCE136,1517,OCESN007544F1201212565,"7544",0,,
OCE136,12587,OCESN007544F1501512566,"7544",0,,
OCE136,4296,OCESN007544F0300312563,"7544",0,,
OCE136,177,OCESN007534F2502512545,"7534",0,,
OCE136,2042,OCESN007534F2102112557,"7534",0,,
OCE136,3162,OCESN007200F0100112279,"7200",0,,
OCE136,3163,OCESN007200F0200212278,"7200",0,,
OCE136,3170,OCESN007200F0400412281,"7200",0,,
OCE136,2369,OCESN007200F0300312280,"7200",0,,
OCE136,1510,OCESN007144F1501512208,"7144",0,,
OCE136,1514,OCESN007144F1001012209,"7144",0,,
OCE136,2785,OCESN007112F1701712147,"7112",0,,
OCE136,1514,OCESN007112F0500512139,"7112",0,,
OCE136,5725,OCESN007112F1801812141,"7112",0,,
OCE136,5726,OCESN007112F0700712143,"7112",0,,
OCE136,5722,OCESN007112F2002012150,"7112",0,,
OCE136,385,OCESN007116F1001012159,"7116",0,,
OCE136,5726,OCESN007116F1201212160,"7116",0,,
OCE136,10519,OCESN007116F1401412162,"7116",0,,
OCE136,10516,OCESN007116F0800812155,"7116",0,,
OCE136,10517,OCESN007116F0600612158,"7116",0,,
OCE136,278,OCESN007104F0600612127,"7104",0,,
OCE136,385,OCESN007106F0400412128,"7106",0,,
OCE136,1357,OCESN007106F0500512129,"7106",0,,
OCE136,385,OCESN007104F0400412124,"7104",0,,
OCE136,1357,OCESN007104F0500512125,"7104",0,,
OCE136,2790,OCESN007104F0200212126,"7104",0,,
OCE136,2790,OCESN007106F0300312130,"7106",0,,
OCE136,5723,OCESN007112F0200212135,"7112",0,,
OCE136,1510,OCESN007112F1901912137,"7112",0,,
OCE136,2786,OCESN007112F0800812138,"7112",0,,
OCE136,278,OCESN007106F0600612131,"7106",0,,
OCE136,6497,OCESN007142F1901912195,"7142",0,,
OCE136,2021,OCESN007138F0300312185,"7138",0,,
OCE136,5726,OCESN007142F1101112196,"7142",0,,
OCE136,1510,OCESN007142F1801812205,"7142",0,,
OCE136,5934,OCESN007144F0500512207,"7144",0,,
OCE136,5725,OCESN007142F0700712197,"7142",0,,
OCE136,5722,OCESN007142F2202212201,"7142",0,,
OCE136,1514,OCESN007142F0500512202,"7142",0,,
OCE136,1510,OCESN007124F1001012169,"7124",0,,
OCE136,4711,OCESN007130F1401412172,"7130",0,,
OCE136,4421,OCESN007130F0700712173,"7130",0,,
OCE136,2786,OCESN007124F0200212164,"7124",0,,
OCE136,2785,OCESN007124F1101112166,"7124",0,,
OCE136,1514,OCESN007124F0500512167,"7124",0,,
OCE136,1514,OCESN007130F1101112175,"7130",0,,
OCE136,4298,OCESN007134F0400412182,"7134",0,,
OCE136,4300,OCESN007134F0100112183,"7134",0,,
OCE136,2019,OCESN007138F0100112184,"7138",0,,
OCE136,4712,OCESN007130F0800812179,"7130",0,,
OCE136,4713,OCESN007130F1601612180,"7130",0,,
OCE136,803,OCESN007134F0300312181,"7134",0,,
OCE136,2786,OCESN007142F0200212192,"7142",0,,
OCE136,5723,OCESN007142F0300312193,"7142",0,,
OCESN-87271007-87343004,5726,OCESN007183F0300312259,"7183",1,,
OCESN-87271007-87343004,1749,OCESN007185F0300312261,"7185",1,,
OCESN-87271007-87343004,14287,OCESN007163F02002~TGP55108,"7163",1,,
OCESN-87271007-87343004,5725,OCESN007183F0500512255,"7183",1,,
OCESN-87271007-87343004,1357,OCESN007181F0500512254,"7181",1,,
OCESN-87271007-87343004,5958,OCESN007183F0100112256,"7183",1,,
OCESN-87271007-87343004,14288,OCESN007165F08008~TGP55110,"7165",1,,
OCESN-87271007-87343004,644,OCESN007195F1101112277,"7195",1,,
OCESN-87271007-87343004,1510,OCESN007195F0900912272,"7195",1,,
OCESN-87271007-87343004,1514,OCESN007189F0300312265,"7189",1,,
OCESN-87271007-87343004,1514,OCESN007195F0700712269,"7195",1,,
OCESN-87271007-87343004,430,OCESN007189F0800812267,"7189",1,,
OCESN-87271007-87343004,3352,OCESN007189F0100112263,"7189",1,,
OCESN-87271007-87343004,1357,OCESN007185F0500512262,"7185",1,,
OCESN-87271007-87343004,1510,OCESN007189F0700712264,"7189",1,,
OCESN-87271007-87343004,90,OCESN007195F0800812276,"7195",1,,
OCESN-87271007-87343004,5903,OCESN007181F0400412252,"7181",1,,
OCESN-87271007-87343004,1514,OCESN007163F0700712226,"7163",1,,
OCESN-87271007-87343004,7633,OCESN007163F1101112222,"7163",1,,
OCESN-87271007-87343004,14289,OCESN007165F1101112228,"7165",1,,
OCESN-87271007-87343004,5958,OCESN007171F0100112230,"7171",1,,
OCESN-87271007-87343004,1749,OCESN007155F0800812214,"7155",1,,
OCESN-87271007-87343004,1357,OCESN007155F0900912213,"7155",1,,
OCESN-87271007-87343004,5725,OCESN007159F1201212215,"7159",1,,
OCESN-87271007-87343004,5726,OCESN007159F0800812218,"7159",1,,
OCESN-87271007-87343004,5725,OCESN007171F0700712232,"7171",1,,
OCESN-87271007-87343004,1510,OCESN007177F0600612246,"7177",1,,
OCESN-87271007-87343004,9920,OCESN007173F0800812245,"7173",1,,
OCESN-87271007-87343004,430,OCESN007177F0700712248,"7177",1,,
OCESN-87271007-87343004,14290,OCESN007177F0100112250,"7177",1,,
OCESN-87271007-87343004,1514,OCESN007177F0400412249,"7177",1,,
OCESN-87271007-87343004,803,OCESN007173F0500512240,"7173",1,,
OCESN-87271007-87343004,5726,OCESN007171F0600612234,"7171",1,,
OCESN-87271007-87343004,239,OCESN007173F1101112241,"7173",1,,
OCESN-87271007-87343004,2021,OCESN007173F0900912244,"7173",1,,
OCESN-87271007-87343004,4298,OCESN007173F1001012243,"7173",1,,
OCESN-87271007-87343004,9917,OCESN007173F0700712238,"7173",1,,
OCESN-87271007-87343004,14291,OCESN007165F0800812229,"7165",1,,
OCESN-87271007-87343004,10238,OCESN007181F0300312253,"7181",1,,
OCESN-87271007-87343004,9918,OCESN007173F0600612239,"7173",1,,
OCESN-87271007-87343004,14292,OCESN007165F11011~TGN55109,"7165",1,,
OCESN-87271007-87343004,5930,OCESN007159F0700712217,"7159",1,,
OCESN-87271007-87343004,5906,OCESN007195F0100112270,"7195",1,,
OCESN-87345009-87271007,4775,OCESN007171F0300312235,"7171",1,,
OCESN-87345009-87271007,1516,OCESN007163F1001012227,"7163",1,,
OCESN-87345009-87271007,1516,OCESN007189F0600612266,"7189",1,,
OCESN-87345009-87271007,4775,OCESN007183F0400412260,"7183",1,,
OCESN-87345009-87271007,1516,OCESN007177F0500512247,"7177",1,,
OCESN-87345009-87271007,1516,OCESN007195F0600612271,"7195",1,,
OCESN-87345009-87271007,430,OCESN007195F1001012275,"7195",1,,
OCESN-87345009-87271007,4775,OCESN007159F1101112219,"7159",1,,
OCESN-87345009-87271007,491,OCESN007163F0500512224,"7163",1,,
OCESN-87342014-87271007,1517,OCESN007163F0900912225,"7163",1,,
OCESN-87342014-87271007,882,OCESN007159F1401412220,"7159",1,,
OCESN-87342014-87271007,1517,OCESN007177F0200212251,"7177",1,,
OCESN-87342014-87271007,882,OCESN007183F0200212258,"7183",1,,
OCESN-87342014-87271007,882,OCESN007171F0200212233,"7171",1,,
OCESN-87342014-87271007,1517,OCESN007189F0400412268,"7189",1,,
OCESN-87342014-87271007,1517,OCESN007195F0500512273,"7195",1,,
OCESN-87271007-87317057,1357,OCESN007577F0200212618,"7577",1,,
OCESN-87271007-87317057,1749,OCESN007577F0100112617,"7577",1,,
OCESN-87271007-87317057,4909,OCESN007571F0300312607,"7571",1,,
OCESN-87271007-87317057,6617,OCESN007585F0100112622,"7585",1,,
OCESN-87271007-87317057,260,OCESN007565F1101112591,"7565",1,,
OCESN-87271007-87317057,850,OCESN007565F0800812594,"7565",1,,
OCESN-87271007-87317057,2042,OCESN007585F0900912623,"7585",1,,
OCESN-87271007-87317057,2042,OCESN007571F1701712605,"7571",1,,
OCESN-87271007-87317057,7331,OCESN007565F0300312593,"7565",1,,
OCESN-87317586-87271007,882,OCESN007571F0600612601,"7571",1,,
OCESN-87317586-87271007,5725,OCESN007571F1401412600,"7571",1,,
OCESN-87317586-87271007,5726,OCESN007571F1301312602,"7571",1,,
OCESN-87317586-87271007,4775,OCESN007571F0800812604,"7571",1,,
OCESN-87317586-87271007,5959,OCESN007571F0400412603,"7571",1,,
OCESN-87317263-87271007,353,OCESN007585F0300312624,"7585",1,,
OCE1105916,9548,OCESN007653F0600612667,"7653",1,,
OCE1105916,13236,OCESN007671F0900912708,"7671",1,,
OCE1105916,9547,OCESN007653F0900912666,"7653",1,,
OCE1105916,451,OCESN007673F0200212715,"7673",1,,
OCE1105916,9546,OCESN007653F0800812665,"7653",1,,
OCE1105916,4672,OCESN007653F0500512668,"7653",1,,
OCE1105916,13077,OCESN007659F0100112684,"7659",1,,
OCE1105916,66,OCESN007659F0400412685,"7659",1,,
OCE1105916,13076,OCESN007659F0200212683,"7659",1,,
OCE1105916,720,OCESN007659F0300312681,"7659",1,,
OCE1105916,622,OCESN007659F0500512682,"7659",1,,
OCE1105916,276,OCESN007673F0600612717,"7673",1,,
OCE1105916,9465,OCESN007621F1801812646,"7621",1,,
OCE1105916,720,OCESN007623F2302312653,"7623",1,,
OCE1105916,1360,OCESN007621F1901912643,"7621",1,,
OCE1105916,653,OCESN007621F2002012644,"7621",1,,
OCE1105916,5489,OCESN007623F2002012655,"7623",1,,
OCE1105916,2246,OCESN007623F2102112656,"7623",1,,
OCE1105916,653,OCESN007623F2202212658,"7623",1,,
OCE1105916,2586,OCESN007623F1801812657,"7623",1,,
OCE1105916,653,OCESN007601F0900912630,"7601",1,,
OCE1105916,8194,OCESN007601F0500512629,"7601",1,,
OCE1105916,8195,OCESN007601F0700712631,"7601",1,,
OCE1105916,6574,OCESN007603F0400412633,"7603",1,,
OCE1105916,653,OCESN007603F0500512632,"7603",1,,
OCE1105916,5658,OCESN007671F1301312706,"7671",1,,
OCE1105916,6932,OCESN007673F0400412716,"7673",1,,
OCE1105916,6322,OCESN007673F0900912714,"7673",1,,
OCE1105916,653,OCESN007671F1401412707,"7671",1,,
OCE1105916,6933,OCESN007673F0800812718,"7673",1,,
OCE1105916,6934,OCESN007673F0500512719,"7673",1,,
OCE1105916,7782,OCESN007660F3203212687,"7660",0,,
OCE1105916,276,OCESN007674F0500512723,"7674",0,,
OCE1105916,5654,OCESN007672F0700712709,"7672",0,,
OCE1105916,4240,OCESN007656F2002012670,"7656",0,,
OCE1105916,10008,OCESN007656F0800812669,"7656",0,,
OCE1105916,276,OCESN007672F2202212710,"7672",0,,
OCE1105916,9420,OCESN007652F0300312662,"7652",0,,
OCE1105916,451,OCESN007674F0200212720,"7674",0,,
OCE1105916,9421,OCESN007652F0400412663,"7652",0,,
OCE1105916,2916,OCESN007656F1901912677,"7656",0,,
OCE1105916,10013,OCESN007656F0600612676,"7656",0,,
OCE1105916,2923,OCESN007656F1301312678,"7656",0,,
OCE1105916,10015,OCESN007656F1501512680,"7656",0,,
OCE1105916,10010,OCESN007656F1101112673,"7656",0,,
OCE1105916,10011,OCESN007656F1601612674,"7656",0,,
OCE1105916,10009,OCESN007656F1801812671,"7656",0,,
OCE1105916,10012,OCESN007656F2102112675,"7656",0,,
OCE1105916,7650,OCESN007660F2802812692,"7660",0,,
OCE1105916,7784,OCESN007660F1801812691,"7660",0,,
OCE1105916,7783,OCESN007660F3703712688,"7660",0,,
OCE1105916,66,OCESN007660F3803812690,"7660",0,,
OCE1105916,653,OCESN007622F0500512649,"7622",0,,
OCE1105916,2247,OCESN007622F0200212650,"7622",0,,
OCE1105916,1360,OCESN007622F0400412648,"7622",0,,
OCE1105916,653,OCESN007630F0300312661,"7630",0,,
OCE1105916,2246,OCESN007622F0300312647,"7622",0,,
OCE1105916,6367,OCESN007630F0200212659,"7630",0,,
OCE1105916,430,OCESN007622F0600612652,"7622",0,,
OCE1105916,6574,OCESN007606F0300312634,"7606",0,,
OCE1105916,8915,OCESN007608F1001012638,"7608",0,,
OCE1105916,8917,OCESN007608F0700712639,"7608",0,,
OCE1105916,653,OCESN007606F0400412635,"7606",0,,
OCE1105916,720,OCESN007608F0800812636,"7608",0,,
OCE1105916,8914,OCESN007608F0400412637,"7608",0,,
OCE1105916,8919,OCESN007608F0900912640,"7608",0,,
OCE1105916,8918,OCESN007608F0500512642,"7608",0,,
OCE1105916,3678,OCESN007674F0700712724,"7674",0,,
OCE1105916,3675,OCESN007674F0100112725,"7674",0,,
OCE1105916,3679,OCESN007674F0400412726,"7674",0,,
OCE1105916,5655,OCESN007672F2102112711,"7672",0,,
OCE1105916,3674,OCESN007674F0800812722,"7674",0,,
OCE1105916,3677,OCESN007674F0600612721,"7674",0,,
OCE1105916,5658,OCESN007672F0800812712,"7672",0,,
OCESN-87581009-87286542,5114,OCESN007669F3703712704,"7669",1,,
OCESN-87581009-87286542,5115,OCESN007669F1501512703,"7669",1,,
OCESN-87581009-87286542,5113,OCESN007669F3303312705,"7669",1,,
OCESN-87581009-87286542,5071,OCESN007669F3403412696,"7669",1,,
OCESN-87581009-87286542,5104,OCESN007669F3603612694,"7669",1,,
OCESN-87581009-87286542,5105,OCESN007669F3103112695,"7669",1,,
OCESN-87581009-87286542,5109,OCESN007669F3203212697,"7669",1,,
OCESN-87581009-87286542,5110,OCESN007669F2602612699,"7669",1,,
OCESN-87581009-87393702,5111,OCESN007669F3503512698,"7669",1,,
OCE1105915,9403,OCESN007695F0700712776,"7695",1,,
OCE1105915,86,OCESN007691F1601612747,"7691",1,,
OCE1105915,12458,OCESN007691F0800812748,"7691",1,,
OCE1105915,3361,OCESN007695F1001012773,"7695",1,,
OCE1105915,3798,OCESN007693F0700712759,"7693",1,,
OCE1105915,3362,OCESN007696F1201212784,"7696",0,,
OCE1105915,3363,OCESN007696F2802812788,"7696",0,,
OCE1105915,2270,OCESN007682F0600612733,"7682",0,,
OCE1105915,2568,OCESN007686F0400412744,"7686",0,,
OCE1105915,6682,OCESN007682F0700712732,"7682",0,,
OCE1105915,3798,OCESN007692F0500512755,"7692",0,,
OCE1105915,3361,OCESN007696F2302312783,"7696",0,,
OCE1105915,3798,OCESN007694F0400412769,"7694",0,,
OCE1041887,7510,OCESN007811F0100112809,"7811",1,,
OCE1041887,6523,OCESN007817F0100112823,"7817",1,,
OCE1041887,276,OCESN007827F0600612852,"7827",1,,
OCE1041887,6644,OCESN007807F0300312805,"7807",1,,
OCE1041887,6178,OCESN007807F0400412807,"7807",1,,
OCE1041887,6856,OCESN007829F0500512853,"7829",1,,
OCE1041887,5764,OCESN007829F1001012854,"7829",1,,
OCE1041887,622,OCESN007829F1101112860,"7829",1,,
OCE1041887,11566,OCESN007853F1201212914,"7853",1,,
OCE1041887,6858,OCESN007829F0700712855,"7829",1,,
OCE1041887,66,OCESN007829F1201212857,"7829",1,,
OCE1041887,2320,OCESN007825F1101112841,"7825",1,,
OCE1041887,4278,OCESN007827F0700712849,"7827",1,,
OCE1041887,66,OCESN007825F1401412842,"7825",1,,
OCE1041887,622,OCESN007825F1301312844,"7825",1,,
OCE1041887,2846,OCESN007825F0600612845,"7825",1,,
OCE1041887,602,OCESN007871F0500512941,"7871",1,,
OCE1041887,602,OCESN007875F0500512949,"7875",1,,
OCE1041887,9075,OCESN007885F0300312961,"7885",1,,
OCE1041887,3694,OCESN007851F1001012907,"7851",1,,
OCE1041887,11567,OCESN007853F1701712911,"7853",1,,
OCE1041887,11565,OCESN007853F1301312912,"7853",1,,
OCE1041887,6808,OCESN007816F0100112821,"7816",0,,
OCE1041887,4278,OCESN007820F0800812826,"7820",0,,
OCE1041887,622,OCESN007822F1401412829,"7822",0,,
OCE1041887,9098,OCESN007822F1301312828,"7822",0,,
OCE1041887,7922,OCESN007824F0800812837,"7824",0,,
OCE1041887,6178,OCESN007824F1601612836,"7824",0,,
OCE1041887,7923,OCESN007824F1501512835,"7824",0,,
OCE1041887,2320,OCESN007872F0700712942,"7872",0,,
OCE1041887,10185,OCESN007872F0600612945,"7872",0,,
OCE1041887,602,OCESN007876F0500512953,"7876",0,,
OCE1041887,602,OCESN007882F0200212958,"7882",0,,
OCE1041887,602,OCESN007880F0300312955,"7880",0,,
OCE1041887,4278,OCESN007856F1301312915,"7856",0,,
OCE1041887,9480,OCESN007858F0700712920,"7858",0,,
OCE1041887,9479,OCESN007858F1401412919,"7858",0,,
OCESN-87286005-87111849,276,OCESN007841F1201212892,"7841",1,,
OCESN-87286005-87722025,43,OCESN007815F2002012816,"7815",1,,
OCESN-87286005-87722025,5252,OCESN007815F1301312814,"7815",1,,
OCESN-87286005-87722025,7722,OCESN007815F1201212812,"7815",1,,
OCESN-87286005-87722025,90,OCESN007815F1801812813,"7815",1,,
OCESN-87286005-87722025,7723,OCESN007815F0400412820,"7815",1,,
OCESN-87286005-87722025,1074,OCESN007815F1901912819,"7815",1,,
OCE1109949,276,OCESN007836F3203212885,"7836",0,,
OCE1109949,7510,OCESN007818F0600612824,"7818",0,,
OCE1109949,622,OCESN007838F1401412887,"7838",0,,
OCE1109949,4278,OCESN007832F0600612867,"7832",0,,
OCE1109949,6381,OCESN007838F1201212886,"7838",0,,
OCE1109949,602,OCESN007842F0900912897,"7842",0,,
OCE1109949,6382,OCESN007838F1301312889,"7838",0,,
OCE1109949,6380,OCESN007838F0800812888,"7838",0,,
OCE1109949,7550,OCESN007836F3103112878,"7836",0,,
OCE1109949,1432,OCESN007836F3303312879,"7836",0,,
OCE1109949,381,OCESN007836F3603612876,"7836",0,,
OCE1109949,5899,OCESN007836F3803812883,"7836",0,,
OCE1109949,7552,OCESN007836F3703712881,"7836",0,,
OCE1109949,602,OCESN007860F0400412926,"7860",0,,
OCESN-87271494-87751008,4278,OCESN007831F0900912864,"7831",1,,
OCESN-87286005-87751008,1432,OCESN007841F0800812895,"7841",1,,
OCESN-87286005-87751008,66,OCESN007841F1101112896,"7841",1,,
OCESN-87286005-87751008,9069,OCESN007841F1001012893,"7841",1,,
OCESN-87286005-87751008,6292,OCESN007841F0400412894,"7841",1,,
OCESN-87286005-87751008,1432,OCESN007845F0900912903,"7845",1,,
OCESN-87286005-87751008,6291,OCESN007845F1301312900,"7845",1,,
OCESN-87286005-87751008,6292,OCESN007845F0400412902,"7845",1,,
OCESN-87286005-87751008,622,OCESN007835F1801812871,"7835",1,,
OCESN-87286005-87751008,9068,OCESN007835F1401412872,"7835",1,,
OCESN-87286005-87751008,66,OCESN007835F1601612869,"7835",1,,
OCESN-87286005-87751008,1432,OCESN007835F1201212875,"7835",1,,
OCESN-87286005-87751008,622,OCESN007841F1301312890,"7841",1,,
OCESN-87286005-87751008,9069,OCESN007835F1501512874,"7835",1,,
OCESN-87286005-87723197,276,OCESN007835F1701712870,"7835",1,,
OCESN-87688887-87286542,1432,OCESN007867F1501512933,"7867",1,,
OCESN-87688887-87286542,7661,OCESN007867F1401412934,"7867",1,,
OCESN-87688887-87286542,7662,OCESN007867F0900912935,"7867",1,,
OCE39,14293,OCESN008623F0600614172,"8623",1,,
OCE39,7513,OCESN008629F1301314185,"8629",1,,
OCE39,14294,OCESN008623F1901914171,"8623",1,,
OCE39,4637,OCESN008623F2002014174,"8623",1,,
