trip_id;trip_date;time;stop_by_name;stop;stop_position_lon;stop_position_lat
OCESN006702F0400411473;2020-04-23 10:38:00;10:38:00;Paris-Gare-de-Lyon;87686006;2.37346237;48.84492163
OCESN006710F0200211508;2020-04-23 18:09:00;18:09:00;Mulhouse;87182063;7.34284957;47.74179838
OCESN006710F0200211508;2020-04-23 18:31:00;18:31:00;Belfort-MontbÃ©liard-TGV;87300822;6.89903128;47.58659149
OCESN006710F0200211508;2020-04-23 18:54:00;18:54:00;BesanÃ§on-Franche-ComtÃ©;87300863;5.95475873;47.30747111
OCESN006710F0200211508;2020-04-23 19:24:00;19:24:00;Dijon-Ville;87713040;5.02727989;47.32340388
OCESN006710F0200211508;2020-04-23 21:09:00;21:09:00;Paris-Gare-de-Lyon;87686006;2.37346237;48.84492163
OCESN006811F1601611580;2020-04-23 08:05:00;08:05:00;Lyon-Part-Dieu;87723197;4.85943505;45.7605853
OCESN006811F1601611580;2020-04-23 08:45:00;08:45:00;Valence-TGV;87763029;4.97894146;44.99137044
OCESN006811F1601611580;2020-04-23 09:27:00;09:27:00;Avignon-TGV;87318964;4.78615444;43.92196386
OCESN006811F1601611580;2020-04-23 09:50:00;09:50:00;Aix-en-Provence-TGV;87319012;5.31726436;43.45515093
OCESN006811F1601611580;2020-04-23 10:08:00;10:08:00;Marseille-St-Charles;87751008;5.38064989;43.30272986
OCESN006801F0300311574;2020-04-23 06:28:00;06:28:00;Lyon-Part-Dieu;87723197;4.85943505;45.7605853
OCESN006801F0300311574;2020-04-23 07:01:00;07:01:00;Valence-TGV;87763029;4.97894146;44.99137044
OCESN006801F0300311574;2020-04-23 07:36:00;07:36:00;Avignon-TGV;87318964;4.78615444;43.92196386
OCESN006801F0300311574;2020-04-23 07:58:00;07:58:00;Aix-en-Provence-TGV;87319012;5.31726436;43.45515093
OCESN006801F0300311574;2020-04-23 08:13:00;08:13:00;Marseille-St-Charles;87751008;5.38064989;43.30272986
OCESN006801F0300311574;2020-04-23 09:12:00;09:12:00;Toulon;87755009;5.92945828;43.12831598
OCESN006801F0300311574;2020-04-23 09:50:00;09:50:00;Les Arcs-Draguignan;87755447;6.48246201;43.45572852
OCESN006801F0300311574;2020-04-23 10:09:00;10:09:00;St-RaphaÃ«l-Valescure;87757526;6.76901271;43.42360603
OCESN006801F0300311574;2020-04-23 10:34:00;10:34:00;Cannes;87757625;7.01972542;43.55391311
