;trip_type;trip_id;departure_name;arrival_name;departure_uic;arrival_uic;duration;stops
11739;87271007_87281006;OCESN007389F0700712503;Paris Gare du Nord;Dunkerque;87271007;87281006;7920;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11740;87342014_87345025;OCESN007389F0700712503;Arras;Lens;87342014;87345025;1320;[]
11741;87342014_87342006;OCESN007389F0700712503;Arras;B̩thune;87342014;87342006;2160;['Lens']
11742;87342014_87286302;OCESN007389F0700712503;Arras;Hazebrouck;87342014;87286302;3540;['Lens', 'B̩thune']
11743;87342014_87281006;OCESN007389F0700712503;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11744;87271007_87342014;OCESN007389F0600612502;Paris Gare du Nord;Arras;87271007;87342014;3180;[]
11745;87271007_87345025;OCESN007389F0600612502;Paris Gare du Nord;Lens;87271007;87345025;4500;['Arras']
11746;87271007_87342006;OCESN007389F0600612502;Paris Gare du Nord;B̩thune;87271007;87342006;5340;['Arras', 'Lens']
11747;87271007_87286302;OCESN007389F0600612502;Paris Gare du Nord;Hazebrouck;87271007;87286302;6720;['Arras', 'Lens', 'B̩thune']
11748;87271007_87281006;OCESN007389F0600612502;Paris Gare du Nord;Dunkerque;87271007;87281006;8160;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11749;87342014_87345025;OCESN007389F0600612502;Arras;Lens;87342014;87345025;1320;[]
11750;87342014_87342006;OCESN007389F0600612502;Arras;B̩thune;87342014;87342006;2160;['Lens']
11751;87342014_87286302;OCESN007389F0600612502;Arras;Hazebrouck;87342014;87286302;3540;['Lens', 'B̩thune']
11752;87342014_87281006;OCESN007389F0600612502;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11753;87271007_87342014;OCESN007355F08008~TGP55112;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11754;87271007_87345025;OCESN007355F08008~TGP55112;Paris Gare du Nord;Lens;87271007;87345025;4260;['Arras']
11755;87271007_87342006;OCESN007355F08008~TGP55112;Paris Gare du Nord;B̩thune;87271007;87342006;5100;['Arras', 'Lens']
11756;87271007_87286302;OCESN007355F08008~TGP55112;Paris Gare du Nord;Hazebrouck;87271007;87286302;6420;['Arras', 'Lens', 'B̩thune']
11757;87271007_87281006;OCESN007355F08008~TGP55112;Paris Gare du Nord;Dunkerque;87271007;87281006;8100;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11758;87342014_87345025;OCESN007355F08008~TGP55112;Arras;Lens;87342014;87345025;1320;[]
11759;87342014_87342006;OCESN007355F08008~TGP55112;Arras;B̩thune;87342014;87342006;2160;['Lens']
11760;87342014_87286302;OCESN007355F08008~TGP55112;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11761;87342014_87281006;OCESN007355F08008~TGP55112;Arras;Dunkerque;87342014;87281006;5160;['Lens', 'B̩thune', 'Hazebrouck']
11762;87271007_87342014;OCESN007391F0400412512;Paris Gare du Nord;Arras;87271007;87342014;3120;[]
11763;87271007_87345025;OCESN007391F0400412512;Paris Gare du Nord;Lens;87271007;87345025;4680;['Arras']
11764;87271007_87342006;OCESN007391F0400412512;Paris Gare du Nord;B̩thune;87271007;87342006;5580;['Arras', 'Lens']
11765;87271007_87286302;OCESN007391F0400412512;Paris Gare du Nord;Hazebrouck;87271007;87286302;6960;['Arras', 'Lens', 'B̩thune']
11766;87271007_87281006;OCESN007391F0400412512;Paris Gare du Nord;Dunkerque;87271007;87281006;8640;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11767;87342014_87345025;OCESN007391F0400412512;Arras;Lens;87342014;87345025;1560;[]
11768;87342014_87342006;OCESN007391F0400412512;Arras;B̩thune;87342014;87342006;2460;['Lens']
11769;87342014_87286302;OCESN007391F0400412512;Arras;Hazebrouck;87342014;87286302;3840;['Lens', 'B̩thune']
11770;87342014_87281006;OCESN007391F0400412512;Arras;Dunkerque;87342014;87281006;5520;['Lens', 'B̩thune', 'Hazebrouck']
11771;87271007_87342014;OCESN007365F1601612471;Paris Gare du Nord;Arras;87271007;87342014;3180;[]
11772;87271007_87345025;OCESN007365F1601612471;Paris Gare du Nord;Lens;87271007;87345025;4500;['Arras']
11773;87271007_87342006;OCESN007365F1601612471;Paris Gare du Nord;B̩thune;87271007;87342006;5400;['Arras', 'Lens']
11774;87271007_87286302;OCESN007365F1601612471;Paris Gare du Nord;Hazebrouck;87271007;87286302;6780;['Arras', 'Lens', 'B̩thune']
11775;87271007_87281006;OCESN007365F1601612471;Paris Gare du Nord;Dunkerque;87271007;87281006;8280;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11776;87342014_87345025;OCESN007365F1601612471;Arras;Lens;87342014;87345025;1320;[]
11777;87342014_87342006;OCESN007365F1601612471;Arras;B̩thune;87342014;87342006;2220;['Lens']
11778;87342014_87286302;OCESN007365F1601612471;Arras;Hazebrouck;87342014;87286302;3600;['Lens', 'B̩thune']
11779;87342014_87281006;OCESN007365F1601612471;Arras;Dunkerque;87342014;87281006;5100;['Lens', 'B̩thune', 'Hazebrouck']
11780;87271007_87342014;OCESN007363F0900912469;Paris Gare du Nord;Arras;87271007;87342014;3120;[]
11781;87271007_87345025;OCESN007363F0900912469;Paris Gare du Nord;Lens;87271007;87345025;4320;['Arras']
11782;87271007_87342006;OCESN007363F0900912469;Paris Gare du Nord;B̩thune;87271007;87342006;5220;['Arras', 'Lens']
11783;87271007_87286302;OCESN007363F0900912469;Paris Gare du Nord;Hazebrouck;87271007;87286302;6600;['Arras', 'Lens', 'B̩thune']
11784;87271007_87281006;OCESN007363F0900912469;Paris Gare du Nord;Dunkerque;87271007;87281006;8100;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11785;87342014_87345025;OCESN007363F0900912469;Arras;Lens;87342014;87345025;1200;[]
11786;87342014_87342006;OCESN007363F0900912469;Arras;B̩thune;87342014;87342006;2100;['Lens']
11787;87342014_87286302;OCESN007363F0900912469;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11788;87342014_87281006;OCESN007363F0900912469;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11789;87271007_87342014;OCESN007363F1401412466;Paris Gare du Nord;Arras;87271007;87342014;3120;[]
11790;87271007_87345025;OCESN007363F1401412466;Paris Gare du Nord;Lens;87271007;87345025;4320;['Arras']
11791;87271007_87342006;OCESN007363F1401412466;Paris Gare du Nord;B̩thune;87271007;87342006;5220;['Arras', 'Lens']
11792;87271007_87286302;OCESN007363F1401412466;Paris Gare du Nord;Hazebrouck;87271007;87286302;6600;['Arras', 'Lens', 'B̩thune']
11793;87271007_87281006;OCESN007363F1401412466;Paris Gare du Nord;Dunkerque;87271007;87281006;8100;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11794;87342014_87345025;OCESN007363F1401412466;Arras;Lens;87342014;87345025;1200;[]
11795;87342014_87342006;OCESN007363F1401412466;Arras;B̩thune;87342014;87342006;2100;['Lens']
11796;87342014_87286302;OCESN007363F1401412466;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11797;87342014_87281006;OCESN007363F1401412466;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11798;87271007_87342014;OCESN007251F0100112329;Paris Gare du Nord;Arras;87271007;87342014;2880;[]
11799;87271007_87223263;OCESN007251F0100112329;Paris Gare du Nord;Lille Europe;87271007;87223263;4500;['Arras']
11800;87271007_87281006;OCESN007251F0100112329;Paris Gare du Nord;Dunkerque;87271007;87281006;7200;['Arras', 'Lille Europe']
11801;87342014_87223263;OCESN007251F0100112329;Arras;Lille Europe;87342014;87223263;1620;[]
11802;87342014_87281006;OCESN007251F0100112329;Arras;Dunkerque;87342014;87281006;4320;['Lille Europe']
11803;87271007_87342014;OCESN007355F0900912455;Paris Gare du Nord;Arras;87271007;87342014;3120;[]
11804;87271007_87345025;OCESN007355F0900912455;Paris Gare du Nord;Lens;87271007;87345025;4440;['Arras']
11805;87271007_87342006;OCESN007355F0900912455;Paris Gare du Nord;B̩thune;87271007;87342006;5280;['Arras', 'Lens']
11806;87271007_87286302;OCESN007355F0900912455;Paris Gare du Nord;Hazebrouck;87271007;87286302;6600;['Arras', 'Lens', 'B̩thune']
11807;87271007_87281006;OCESN007355F0900912455;Paris Gare du Nord;Dunkerque;87271007;87281006;8280;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11808;87342014_87345025;OCESN007355F0900912455;Arras;Lens;87342014;87345025;1320;[]
11809;87342014_87342006;OCESN007355F0900912455;Arras;B̩thune;87342014;87342006;2160;['Lens']
11810;87342014_87286302;OCESN007355F0900912455;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11811;87342014_87281006;OCESN007355F0900912455;Arras;Dunkerque;87342014;87281006;5160;['Lens', 'B̩thune', 'Hazebrouck']
11812;87271007_87342014;OCESN007359F1401412456;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11813;87271007_87345025;OCESN007359F1401412456;Paris Gare du Nord;Lens;87271007;87345025;4260;['Arras']
11814;87271007_87342006;OCESN007359F1401412456;Paris Gare du Nord;B̩thune;87271007;87342006;5100;['Arras', 'Lens']
11815;87271007_87286302;OCESN007359F1401412456;Paris Gare du Nord;Hazebrouck;87271007;87286302;6420;['Arras', 'Lens', 'B̩thune']
11816;87271007_87281006;OCESN007359F1401412456;Paris Gare du Nord;Dunkerque;87271007;87281006;7920;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11817;87342014_87345025;OCESN007359F1401412456;Arras;Lens;87342014;87345025;1320;[]
11818;87342014_87342006;OCESN007359F1401412456;Arras;B̩thune;87342014;87342006;2160;['Lens']
11819;87342014_87286302;OCESN007359F1401412456;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11820;87342014_87281006;OCESN007359F1401412456;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11821;87271007_87342014;OCESN007363F1101112463;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11822;87271007_87345025;OCESN007363F1101112463;Paris Gare du Nord;Lens;87271007;87345025;4140;['Arras']
11823;87271007_87342006;OCESN007363F1101112463;Paris Gare du Nord;B̩thune;87271007;87342006;5040;['Arras', 'Lens']
11824;87271007_87286302;OCESN007363F1101112463;Paris Gare du Nord;Hazebrouck;87271007;87286302;6420;['Arras', 'Lens', 'B̩thune']
11825;87271007_87281006;OCESN007363F1101112463;Paris Gare du Nord;Dunkerque;87271007;87281006;7920;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11826;87342014_87345025;OCESN007363F1101112463;Arras;Lens;87342014;87345025;1200;[]
11827;87342014_87342006;OCESN007363F1101112463;Arras;B̩thune;87342014;87342006;2100;['Lens']
11828;87342014_87286302;OCESN007363F1101112463;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11829;87342014_87281006;OCESN007363F1101112463;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11830;87271007_87342014;OCESN007359F0800812459;Paris Gare du Nord;Arras;87271007;87342014;3120;[]
11831;87271007_87345025;OCESN007359F0800812459;Paris Gare du Nord;Lens;87271007;87345025;4440;['Arras']
11832;87271007_87342006;OCESN007359F0800812459;Paris Gare du Nord;B̩thune;87271007;87342006;5280;['Arras', 'Lens']
11833;87271007_87286302;OCESN007359F0800812459;Paris Gare du Nord;Hazebrouck;87271007;87286302;6600;['Arras', 'Lens', 'B̩thune']
11834;87271007_87281006;OCESN007359F0800812459;Paris Gare du Nord;Dunkerque;87271007;87281006;8100;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11835;87342014_87345025;OCESN007359F0800812459;Arras;Lens;87342014;87345025;1320;[]
11836;87342014_87342006;OCESN007359F0800812459;Arras;B̩thune;87342014;87342006;2160;['Lens']
11837;87342014_87286302;OCESN007359F0800812459;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11838;87342014_87281006;OCESN007359F0800812459;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11839;87271007_87342014;OCESN007359F1301312458;Paris Gare du Nord;Arras;87271007;87342014;3120;[]
11840;87271007_87345025;OCESN007359F1301312458;Paris Gare du Nord;Lens;87271007;87345025;4440;['Arras']
11841;87271007_87342006;OCESN007359F1301312458;Paris Gare du Nord;B̩thune;87271007;87342006;5280;['Arras', 'Lens']
11842;87271007_87286302;OCESN007359F1301312458;Paris Gare du Nord;Hazebrouck;87271007;87286302;6600;['Arras', 'Lens', 'B̩thune']
11843;87271007_87281006;OCESN007359F1301312458;Paris Gare du Nord;Dunkerque;87271007;87281006;8100;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11844;87342014_87345025;OCESN007359F1301312458;Arras;Lens;87342014;87345025;1320;[]
11845;87342014_87342006;OCESN007359F1301312458;Arras;B̩thune;87342014;87342006;2160;['Lens']
11846;87342014_87286302;OCESN007359F1301312458;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11847;87342014_87281006;OCESN007359F1301312458;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11848;87271007_87342014;OCESN007277F1701712340;Paris Gare du Nord;Arras;87271007;87342014;3120;[]
11849;87271007_87223263;OCESN007277F1701712340;Paris Gare du Nord;Lille Europe;87271007;87223263;4740;['Arras']
11850;87271007_87281006;OCESN007277F1701712340;Paris Gare du Nord;Dunkerque;87271007;87281006;7320;['Arras', 'Lille Europe']
11851;87342014_87223263;OCESN007277F1701712340;Arras;Lille Europe;87342014;87223263;1620;[]
11852;87342014_87281006;OCESN007277F1701712340;Arras;Dunkerque;87342014;87281006;4200;['Lille Europe']
11853;87271007_87342014;OCESN007277F1901912339;Paris Gare du Nord;Arras;87271007;87342014;3120;[]
11854;87271007_87223263;OCESN007277F1901912339;Paris Gare du Nord;Lille Europe;87271007;87223263;4740;['Arras']
11855;87271007_87281006;OCESN007277F1901912339;Paris Gare du Nord;Dunkerque;87271007;87281006;7320;['Arras', 'Lille Europe']
11856;87342014_87223263;OCESN007277F1901912339;Arras;Lille Europe;87342014;87223263;1620;[]
11857;87342014_87281006;OCESN007277F1901912339;Arras;Dunkerque;87342014;87281006;4200;['Lille Europe']
11858;87271007_87342014;OCESN007371F1001012480;Paris Gare du Nord;Arras;87271007;87342014;3120;[]
11859;87271007_87345025;OCESN007371F1001012480;Paris Gare du Nord;Lens;87271007;87345025;4440;['Arras']
11860;87271007_87342006;OCESN007371F1001012480;Paris Gare du Nord;B̩thune;87271007;87342006;5280;['Arras', 'Lens']
11861;87271007_87286302;OCESN007371F1001012480;Paris Gare du Nord;Hazebrouck;87271007;87286302;6600;['Arras', 'Lens', 'B̩thune']
11862;87271007_87281006;OCESN007371F1001012480;Paris Gare du Nord;Dunkerque;87271007;87281006;8100;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11863;87342014_87345025;OCESN007371F1001012480;Arras;Lens;87342014;87345025;1320;[]
11864;87342014_87342006;OCESN007371F1001012480;Arras;B̩thune;87342014;87342006;2160;['Lens']
11865;87342014_87286302;OCESN007371F1001012480;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11866;87342014_87281006;OCESN007371F1001012480;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11867;87271007_87342014;OCESN007377F0200212492;Paris Gare du Nord;Arras;87271007;87342014;3180;[]
11868;87271007_87345025;OCESN007377F0200212492;Paris Gare du Nord;Lens;87271007;87345025;4500;['Arras']
11869;87271007_87342006;OCESN007377F0200212492;Paris Gare du Nord;B̩thune;87271007;87342006;5340;['Arras', 'Lens']
11870;87271007_87286302;OCESN007377F0200212492;Paris Gare du Nord;Hazebrouck;87271007;87286302;6660;['Arras', 'Lens', 'B̩thune']
11871;87271007_87281006;OCESN007377F0200212492;Paris Gare du Nord;Dunkerque;87271007;87281006;8160;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11872;87342014_87345025;OCESN007377F0200212492;Arras;Lens;87342014;87345025;1320;[]
11873;87342014_87342006;OCESN007377F0200212492;Arras;B̩thune;87342014;87342006;2160;['Lens']
11874;87342014_87286302;OCESN007377F0200212492;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11875;87342014_87281006;OCESN007377F0200212492;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11876;87271007_87342014;OCESN007375F1501512484;Paris Gare du Nord;Arras;87271007;87342014;3240;[]
11877;87271007_87345025;OCESN007375F1501512484;Paris Gare du Nord;Lens;87271007;87345025;4560;['Arras']
11878;87271007_87342006;OCESN007375F1501512484;Paris Gare du Nord;B̩thune;87271007;87342006;5400;['Arras', 'Lens']
11879;87271007_87286302;OCESN007375F1501512484;Paris Gare du Nord;Hazebrouck;87271007;87286302;6780;['Arras', 'Lens', 'B̩thune']
11880;87271007_87281006;OCESN007375F1501512484;Paris Gare du Nord;Dunkerque;87271007;87281006;8220;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11881;87342014_87345025;OCESN007375F1501512484;Arras;Lens;87342014;87345025;1320;[]
11882;87342014_87342006;OCESN007375F1501512484;Arras;B̩thune;87342014;87342006;2160;['Lens']
11883;87342014_87286302;OCESN007375F1501512484;Arras;Hazebrouck;87342014;87286302;3540;['Lens', 'B̩thune']
11884;87342014_87281006;OCESN007375F1501512484;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11885;87271007_87342014;OCESN007283F0200212344;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11886;87271007_87223263;OCESN007283F0200212344;Paris Gare du Nord;Lille Europe;87271007;87223263;4500;['Arras']
11887;87271007_87281006;OCESN007283F0200212344;Paris Gare du Nord;Dunkerque;87271007;87281006;7080;['Arras', 'Lille Europe']
11888;87342014_87223263;OCESN007283F0200212344;Arras;Lille Europe;87342014;87223263;1560;[]
11889;87342014_87281006;OCESN007283F0200212344;Arras;Dunkerque;87342014;87281006;4140;['Lille Europe']
11890;87271007_87342014;OCESN007265F0400412332;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11891;87271007_87223263;OCESN007265F0400412332;Paris Gare du Nord;Lille Europe;87271007;87223263;4560;['Arras']
11892;87271007_87281006;OCESN007265F0400412332;Paris Gare du Nord;Dunkerque;87271007;87281006;7140;['Arras', 'Lille Europe']
11893;87342014_87223263;OCESN007265F0400412332;Arras;Lille Europe;87342014;87223263;1620;[]
11894;87342014_87281006;OCESN007265F0400412332;Arras;Dunkerque;87342014;87281006;4200;['Lille Europe']
11895;87271007_87342014;OCESN007251F0200212330;Paris Gare du Nord;Arras;87271007;87342014;3000;[]
11896;87271007_87223263;OCESN007251F0200212330;Paris Gare du Nord;Lille Europe;87271007;87223263;4620;['Arras']
11897;87271007_87281006;OCESN007251F0200212330;Paris Gare du Nord;Dunkerque;87271007;87281006;7320;['Arras', 'Lille Europe']
11898;87342014_87223263;OCESN007251F0200212330;Arras;Lille Europe;87342014;87223263;1620;[]
11899;87342014_87281006;OCESN007251F0200212330;Arras;Dunkerque;87342014;87281006;4320;['Lille Europe']
11900;87271007_87342014;OCESN007265F0900912333;Paris Gare du Nord;Arras;87271007;87342014;3120;[]
11901;87271007_87223263;OCESN007265F0900912333;Paris Gare du Nord;Lille Europe;87271007;87223263;4740;['Arras']
11902;87271007_87281006;OCESN007265F0900912333;Paris Gare du Nord;Dunkerque;87271007;87281006;7320;['Arras', 'Lille Europe']
11903;87342014_87223263;OCESN007265F0900912333;Arras;Lille Europe;87342014;87223263;1620;[]
11904;87342014_87281006;OCESN007265F0900912333;Arras;Dunkerque;87342014;87281006;4200;['Lille Europe']
11905;87271007_87342014;OCESN007369F0600612478;Paris Gare du Nord;Arras;87271007;87342014;3240;[]
11906;87271007_87345025;OCESN007369F0600612478;Paris Gare du Nord;Lens;87271007;87345025;4320;['Arras']
11907;87271007_87342006;OCESN007369F0600612478;Paris Gare du Nord;B̩thune;87271007;87342006;5100;['Arras', 'Lens']
11908;87271007_87286302;OCESN007369F0600612478;Paris Gare du Nord;Hazebrouck;87271007;87286302;6540;['Arras', 'Lens', 'B̩thune']
11909;87271007_87281006;OCESN007369F0600612478;Paris Gare du Nord;Dunkerque;87271007;87281006;7980;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11910;87342014_87345025;OCESN007369F0600612478;Arras;Lens;87342014;87345025;1080;[]
11911;87342014_87342006;OCESN007369F0600612478;Arras;B̩thune;87342014;87342006;1860;['Lens']
11912;87342014_87286302;OCESN007369F0600612478;Arras;Hazebrouck;87342014;87286302;3300;['Lens', 'B̩thune']
11913;87342014_87281006;OCESN007369F0600612478;Arras;Dunkerque;87342014;87281006;4740;['Lens', 'B̩thune', 'Hazebrouck']
11914;87271007_87342014;OCESN007375F0700712483;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11915;87271007_87345025;OCESN007375F0700712483;Paris Gare du Nord;Lens;87271007;87345025;4260;['Arras']
11916;87271007_87342006;OCESN007375F0700712483;Paris Gare du Nord;B̩thune;87271007;87342006;5100;['Arras', 'Lens']
11917;87271007_87286302;OCESN007375F0700712483;Paris Gare du Nord;Hazebrouck;87271007;87286302;6480;['Arras', 'Lens', 'B̩thune']
11918;87271007_87281006;OCESN007375F0700712483;Paris Gare du Nord;Dunkerque;87271007;87281006;7920;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11919;87342014_87345025;OCESN007375F0700712483;Arras;Lens;87342014;87345025;1320;[]
11920;87342014_87342006;OCESN007375F0700712483;Arras;B̩thune;87342014;87342006;2160;['Lens']
11921;87342014_87286302;OCESN007375F0700712483;Arras;Hazebrouck;87342014;87286302;3540;['Lens', 'B̩thune']
11922;87342014_87281006;OCESN007375F0700712483;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11923;87271007_87342014;OCESN007391F0100112510;Paris Gare du Nord;Arras;87271007;87342014;2880;[]
11924;87271007_87345025;OCESN007391F0100112510;Paris Gare du Nord;Lens;87271007;87345025;4440;['Arras']
11925;87271007_87342006;OCESN007391F0100112510;Paris Gare du Nord;B̩thune;87271007;87342006;5340;['Arras', 'Lens']
11926;87271007_87286302;OCESN007391F0100112510;Paris Gare du Nord;Hazebrouck;87271007;87286302;6720;['Arras', 'Lens', 'B̩thune']
11927;87271007_87281006;OCESN007391F0100112510;Paris Gare du Nord;Dunkerque;87271007;87281006;8400;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11928;87342014_87345025;OCESN007391F0100112510;Arras;Lens;87342014;87345025;1560;[]
11929;87342014_87342006;OCESN007391F0100112510;Arras;B̩thune;87342014;87342006;2460;['Lens']
11930;87342014_87286302;OCESN007391F0100112510;Arras;Hazebrouck;87342014;87286302;3840;['Lens', 'B̩thune']
11931;87342014_87281006;OCESN007391F0100112510;Arras;Dunkerque;87342014;87281006;5520;['Lens', 'B̩thune', 'Hazebrouck']
11932;87271007_87342014;OCESN007385F0400412497;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11933;87271007_87345025;OCESN007385F0400412497;Paris Gare du Nord;Lens;87271007;87345025;4260;['Arras']
11934;87271007_87342006;OCESN007385F0400412497;Paris Gare du Nord;B̩thune;87271007;87342006;5100;['Arras', 'Lens']
11935;87271007_87286302;OCESN007385F0400412497;Paris Gare du Nord;Hazebrouck;87271007;87286302;6420;['Arras', 'Lens', 'B̩thune']
11936;87271007_87281006;OCESN007385F0400412497;Paris Gare du Nord;Dunkerque;87271007;87281006;7920;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11937;87342014_87345025;OCESN007385F0400412497;Arras;Lens;87342014;87345025;1320;[]
11938;87342014_87342006;OCESN007385F0400412497;Arras;B̩thune;87342014;87342006;2160;['Lens']
11939;87342014_87286302;OCESN007385F0400412497;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11940;87342014_87281006;OCESN007385F0400412497;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11941;87271007_87342014;OCESN007363F0400412467;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11942;87271007_87345025;OCESN007363F0400412467;Paris Gare du Nord;Lens;87271007;87345025;4140;['Arras']
11943;87271007_87342006;OCESN007363F0400412467;Paris Gare du Nord;B̩thune;87271007;87342006;5040;['Arras', 'Lens']
11944;87271007_87286302;OCESN007363F0400412467;Paris Gare du Nord;Hazebrouck;87271007;87286302;6420;['Arras', 'Lens', 'B̩thune']
11945;87271007_87281006;OCESN007363F0400412467;Paris Gare du Nord;Dunkerque;87271007;87281006;7920;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11946;87342014_87345025;OCESN007363F0400412467;Arras;Lens;87342014;87345025;1200;[]
11947;87342014_87342006;OCESN007363F0400412467;Arras;B̩thune;87342014;87342006;2100;['Lens']
11948;87342014_87286302;OCESN007363F0400412467;Arras;Hazebrouck;87342014;87286302;3480;['Lens', 'B̩thune']
11949;87342014_87281006;OCESN007363F0400412467;Arras;Dunkerque;87342014;87281006;4980;['Lens', 'B̩thune', 'Hazebrouck']
11950;87271007_87342014;OCESN007277F1301312343;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11951;87271007_87223263;OCESN007277F1301312343;Paris Gare du Nord;Lille Europe;87271007;87223263;4560;['Arras']
11952;87271007_87281006;OCESN007277F1301312343;Paris Gare du Nord;Dunkerque;87271007;87281006;7140;['Arras', 'Lille Europe']
11953;87342014_87223263;OCESN007277F1301312343;Arras;Lille Europe;87342014;87223263;1620;[]
11954;87342014_87281006;OCESN007277F1301312343;Arras;Dunkerque;87342014;87281006;4200;['Lille Europe']
11955;87271007_87342014;OCESN007277F1601612342;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11956;87271007_87223263;OCESN007277F1601612342;Paris Gare du Nord;Lille Europe;87271007;87223263;4560;['Arras']
11957;87271007_87281006;OCESN007277F1601612342;Paris Gare du Nord;Dunkerque;87271007;87281006;7140;['Arras', 'Lille Europe']
11958;87342014_87223263;OCESN007277F1601612342;Arras;Lille Europe;87342014;87223263;1620;[]
11959;87342014_87281006;OCESN007277F1601612342;Arras;Dunkerque;87342014;87281006;4200;['Lille Europe']
11960;87271007_87342014;OCESN007369F0500512477;Paris Gare du Nord;Arras;87271007;87342014;2940;[]
11961;87271007_87345025;OCESN007369F0500512477;Paris Gare du Nord;Lens;87271007;87345025;4020;['Arras']
11962;87271007_87342006;OCESN007369F0500512477;Paris Gare du Nord;B̩thune;87271007;87342006;4800;['Arras', 'Lens']
11963;87271007_87286302;OCESN007369F0500512477;Paris Gare du Nord;Hazebrouck;87271007;87286302;6240;['Arras', 'Lens', 'B̩thune']
11964;87271007_87281006;OCESN007369F0500512477;Paris Gare du Nord;Dunkerque;87271007;87281006;7680;['Arras', 'Lens', 'B̩thune', 'Hazebrouck']
11965;87342014_87345025;OCESN007369F0500512477;Arras;Lens;87342014;87345025;1080;[]
11966;87342014_87342006;OCESN007369F0500512477;Arras;B̩thune;87342014;87342006;1860;['Lens']
