;trip_type;trip_id;departure_name;arrival_name;departure_uic;arrival_uic;duration;stops
833;87751008_87722025;OCESN002242F100106888;Marseille-St-Charles;Lyon-Perrache;87751008;87722025;6060;['Aix-en-Provence-TGV', 'Avignon-TGV']
834;87751008_87725689;OCESN002242F100106888;Marseille-St-Charles;M̢con-Ville;87751008;87725689;8700;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache']
835;87751008_87725002;OCESN002242F100106888;Marseille-St-Charles;Chalon-sur-Sa̫ne;87751008;87725002;10500;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville']
836;87751008_87713545;OCESN002242F100106888;Marseille-St-Charles;Beaune;87751008;87713545;11880;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne']
837;87751008_87713040;OCESN002242F100106888;Marseille-St-Charles;Dijon-Ville;87751008;87713040;13260;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune']
838;87751008_87300863;OCESN002242F100106888;Marseille-St-Charles;Besan̤on-Franche-Comt̩;87751008;87300863;15840;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville']
839;87751008_87300822;OCESN002242F100106888;Marseille-St-Charles;Belfort-Montb̩liard-TGV;87751008;87300822;17160;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩']
840;87751008_87182063;OCESN002242F100106888;Marseille-St-Charles;Mulhouse;87751008;87182063;18720;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV']
841;87751008_87182014;OCESN002242F100106888;Marseille-St-Charles;Colmar;87751008;87182014;20400;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse']
842;87751008_87212027;OCESN002242F100106888;Marseille-St-Charles;Strasbourg;87751008;87212027;22200;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar']
843;87751008_87319012;OCESN002242F140146895;Marseille-St-Charles;Aix-en-Provence-TGV;87751008;87319012;1080;[]
844;87751008_87318964;OCESN002242F140146895;Marseille-St-Charles;Avignon-TGV;87751008;87318964;2460;['Aix-en-Provence-TGV']
845;87751008_87722025;OCESN002242F140146895;Marseille-St-Charles;Lyon-Perrache;87751008;87722025;6060;['Aix-en-Provence-TGV', 'Avignon-TGV']
846;87751008_87725689;OCESN002242F140146895;Marseille-St-Charles;M̢con-Ville;87751008;87725689;8700;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache']
847;87751008_87725002;OCESN002242F140146895;Marseille-St-Charles;Chalon-sur-Sa̫ne;87751008;87725002;10500;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville']
848;87751008_87713545;OCESN002242F140146895;Marseille-St-Charles;Beaune;87751008;87713545;11880;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne']
849;87751008_87713040;OCESN002242F140146895;Marseille-St-Charles;Dijon-Ville;87751008;87713040;13260;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune']
850;87751008_87300863;OCESN002242F140146895;Marseille-St-Charles;Besan̤on-Franche-Comt̩;87751008;87300863;15840;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville']
851;87751008_87300822;OCESN002242F140146895;Marseille-St-Charles;Belfort-Montb̩liard-TGV;87751008;87300822;17160;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩']
852;87751008_87182063;OCESN002242F140146895;Marseille-St-Charles;Mulhouse;87751008;87182063;18720;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV']
853;87751008_87182014;OCESN002242F140146895;Marseille-St-Charles;Colmar;87751008;87182014;20400;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse']
854;87751008_87212027;OCESN002242F140146895;Marseille-St-Charles;Strasbourg;87751008;87212027;22200;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar']
855;87751008_87319012;OCESN002242F080086894;Marseille-St-Charles;Aix-en-Provence-TGV;87751008;87319012;1080;[]
856;87751008_87318964;OCESN002242F080086894;Marseille-St-Charles;Avignon-TGV;87751008;87318964;2460;['Aix-en-Provence-TGV']
857;87751008_87722025;OCESN002242F080086894;Marseille-St-Charles;Lyon-Perrache;87751008;87722025;6060;['Aix-en-Provence-TGV', 'Avignon-TGV']
858;87751008_87725689;OCESN002242F080086894;Marseille-St-Charles;M̢con-Ville;87751008;87725689;8700;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache']
859;87751008_87725002;OCESN002242F080086894;Marseille-St-Charles;Chalon-sur-Sa̫ne;87751008;87725002;10500;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville']
860;87751008_87713545;OCESN002242F080086894;Marseille-St-Charles;Beaune;87751008;87713545;11880;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne']
861;87751008_87713040;OCESN002242F080086894;Marseille-St-Charles;Dijon-Ville;87751008;87713040;13260;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune']
862;87751008_87300863;OCESN002242F080086894;Marseille-St-Charles;Besan̤on-Franche-Comt̩;87751008;87300863;15840;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville']
863;87751008_87300822;OCESN002242F080086894;Marseille-St-Charles;Belfort-Montb̩liard-TGV;87751008;87300822;17220;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩']
864;87751008_87182063;OCESN002242F080086894;Marseille-St-Charles;Mulhouse;87751008;87182063;18720;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV']
865;87751008_87182014;OCESN002242F080086894;Marseille-St-Charles;Colmar;87751008;87182014;20340;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse']
866;87751008_87212027;OCESN002242F080086894;Marseille-St-Charles;Strasbourg;87751008;87212027;22080;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar']
867;87751008_87319012;OCESN002242F210216896;Marseille-St-Charles;Aix-en-Provence-TGV;87751008;87319012;1080;[]
868;87751008_87318964;OCESN002242F210216896;Marseille-St-Charles;Avignon-TGV;87751008;87318964;2460;['Aix-en-Provence-TGV']
869;87751008_87722025;OCESN002242F210216896;Marseille-St-Charles;Lyon-Perrache;87751008;87722025;6060;['Aix-en-Provence-TGV', 'Avignon-TGV']
870;87751008_87725689;OCESN002242F210216896;Marseille-St-Charles;M̢con-Ville;87751008;87725689;8700;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache']
871;87751008_87725002;OCESN002242F210216896;Marseille-St-Charles;Chalon-sur-Sa̫ne;87751008;87725002;10500;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville']
872;87751008_87713545;OCESN002242F210216896;Marseille-St-Charles;Beaune;87751008;87713545;11880;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne']
873;87751008_87713040;OCESN002242F210216896;Marseille-St-Charles;Dijon-Ville;87751008;87713040;13260;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune']
874;87751008_87300863;OCESN002242F210216896;Marseille-St-Charles;Besan̤on-Franche-Comt̩;87751008;87300863;15840;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville']
875;87751008_87300822;OCESN002242F210216896;Marseille-St-Charles;Belfort-Montb̩liard-TGV;87751008;87300822;17160;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩']
876;87751008_87182063;OCESN002242F210216896;Marseille-St-Charles;Mulhouse;87751008;87182063;18720;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV']
877;87751008_87182014;OCESN002242F210216896;Marseille-St-Charles;Colmar;87751008;87182014;20400;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse']
878;87751008_87212027;OCESN002242F210216896;Marseille-St-Charles;Strasbourg;87751008;87212027;22500;['Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Perrache', 'M̢con-Ville', 'Chalon-sur-Sa̫ne', 'Beaune', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar']
879;87773002_87775007;OCESN009898F2802815606;Montpellier-Saint-Roch;N̨mes;87773002;87775007;1620;[]
880;87773002_87763029;OCESN009898F2802815606;Montpellier-Saint-Roch;Valence-TGV;87773002;87763029;4440;['N̨mes']
881;87773002_87723197;OCESN009898F2802815606;Montpellier-Saint-Roch;Lyon-Part-Dieu;87773002;87723197;6840;['N̨mes', 'Valence-TGV']
882;87773002_87713040;OCESN009898F2802815606;Montpellier-Saint-Roch;Dijon-Ville;87773002;87713040;12360;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu']
883;87773002_87300863;OCESN009898F2802815606;Montpellier-Saint-Roch;Besan̤on-Franche-Comt̩;87773002;87300863;14400;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville']
884;87773002_87300822;OCESN009898F2802815606;Montpellier-Saint-Roch;Belfort-Montb̩liard-TGV;87773002;87300822;15900;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩']
885;87773002_87182063;OCESN009898F2802815606;Montpellier-Saint-Roch;Mulhouse;87773002;87182063;17400;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV']
886;87773002_87182014;OCESN009898F2802815606;Montpellier-Saint-Roch;Colmar;87773002;87182014;19020;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse']
887;87773002_87212027;OCESN009898F2802815606;Montpellier-Saint-Roch;Strasbourg;87773002;87212027;21060;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar']
888;87773002_87192039;OCESN009898F2802815606;Montpellier-Saint-Roch;Metz-Ville;87773002;87192039;24840;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg']
889;87773002_87191007;OCESN009898F2802815606;Montpellier-Saint-Roch;Thionville;87773002;87191007;26100;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg', 'Metz-Ville']
890;87773002_82001000;OCESN009898F2802815606;Montpellier-Saint-Roch;Luxembourg;87773002;82001000;27900;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg', 'Metz-Ville', 'Thionville']
891;87773002_87775007;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;N̨mes;87773002;87775007;1620;[]
892;87773002_87763029;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;Valence-TGV;87773002;87763029;4440;['N̨mes']
893;87773002_87723197;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;Lyon-Part-Dieu;87773002;87723197;6840;['N̨mes', 'Valence-TGV']
894;87773002_87713040;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;Dijon-Ville;87773002;87713040;12360;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu']
895;87773002_87300863;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;Besan̤on-Franche-Comt̩;87773002;87300863;14400;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville']
896;87773002_87300822;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;Belfort-Montb̩liard-TGV;87773002;87300822;15900;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩']
897;87773002_87182063;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;Mulhouse;87773002;87182063;17400;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV']
898;87773002_87182014;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;Colmar;87773002;87182014;19020;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse']
899;87773002_87212027;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;Strasbourg;87773002;87212027;21060;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar']
900;87773002_87192039;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;Metz-Ville;87773002;87192039;24840;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg']
901;87773002_87191007;OCESN009898F46046-1347654454;Montpellier-Saint-Roch;Thionville;87773002;87191007;26220;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg', 'Metz-Ville']
902;87773002_87775007;OCESN009898F4104115591;Montpellier-Saint-Roch;N̨mes;87773002;87775007;1620;[]
903;87773002_87763029;OCESN009898F4104115591;Montpellier-Saint-Roch;Valence-TGV;87773002;87763029;4440;['N̨mes']
904;87773002_87723197;OCESN009898F4104115591;Montpellier-Saint-Roch;Lyon-Part-Dieu;87773002;87723197;6900;['N̨mes', 'Valence-TGV']
905;87773002_87713040;OCESN009898F4104115591;Montpellier-Saint-Roch;Dijon-Ville;87773002;87713040;12360;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu']
906;87773002_87300863;OCESN009898F4104115591;Montpellier-Saint-Roch;Besan̤on-Franche-Comt̩;87773002;87300863;14400;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville']
907;87773002_87300822;OCESN009898F4104115591;Montpellier-Saint-Roch;Belfort-Montb̩liard-TGV;87773002;87300822;15900;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩']
908;87773002_87182063;OCESN009898F4104115591;Montpellier-Saint-Roch;Mulhouse;87773002;87182063;17400;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV']
909;87773002_87182014;OCESN009898F4104115591;Montpellier-Saint-Roch;Colmar;87773002;87182014;19020;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse']
910;87773002_87212027;OCESN009898F4104115591;Montpellier-Saint-Roch;Strasbourg;87773002;87212027;21120;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar']
911;87773002_87192039;OCESN009898F4104115591;Montpellier-Saint-Roch;Metz-Ville;87773002;87192039;24840;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg']
912;87773002_87191007;OCESN009898F4104115591;Montpellier-Saint-Roch;Thionville;87773002;87191007;26220;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg', 'Metz-Ville']
913;87773002_82001000;OCESN009898F4104115591;Montpellier-Saint-Roch;Luxembourg;87773002;82001000;27900;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg', 'Metz-Ville', 'Thionville']
914;87773002_87775007;OCESN009898F3103115597;Montpellier-Saint-Roch;N̨mes;87773002;87775007;1620;[]
915;87773002_87763029;OCESN009898F3103115597;Montpellier-Saint-Roch;Valence-TGV;87773002;87763029;4440;['N̨mes']
916;87773002_87723197;OCESN009898F3103115597;Montpellier-Saint-Roch;Lyon-Part-Dieu;87773002;87723197;6900;['N̨mes', 'Valence-TGV']
917;87773002_87713040;OCESN009898F3103115597;Montpellier-Saint-Roch;Dijon-Ville;87773002;87713040;12360;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu']
918;87773002_87300863;OCESN009898F3103115597;Montpellier-Saint-Roch;Besan̤on-Franche-Comt̩;87773002;87300863;14400;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville']
919;87773002_87300822;OCESN009898F3103115597;Montpellier-Saint-Roch;Belfort-Montb̩liard-TGV;87773002;87300822;15840;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩']
920;87773002_87182063;OCESN009898F3103115597;Montpellier-Saint-Roch;Mulhouse;87773002;87182063;17340;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV']
921;87773002_87182014;OCESN009898F3103115597;Montpellier-Saint-Roch;Colmar;87773002;87182014;19020;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse']
922;87773002_87212027;OCESN009898F3103115597;Montpellier-Saint-Roch;Strasbourg;87773002;87212027;21060;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar']
923;87773002_87192039;OCESN009898F3103115597;Montpellier-Saint-Roch;Metz-Ville;87773002;87192039;24840;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg']
924;87773002_82001000;OCESN009898F3103115597;Montpellier-Saint-Roch;Luxembourg;87773002;82001000;30420;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg', 'Metz-Ville']
925;87773002_87775007;OCESN009898F4204215607;Montpellier-Saint-Roch;N̨mes;87773002;87775007;1620;[]
926;87773002_87763029;OCESN009898F4204215607;Montpellier-Saint-Roch;Valence-TGV;87773002;87763029;4440;['N̨mes']
927;87773002_87723197;OCESN009898F4204215607;Montpellier-Saint-Roch;Lyon-Part-Dieu;87773002;87723197;6840;['N̨mes', 'Valence-TGV']
928;87773002_87713040;OCESN009898F4204215607;Montpellier-Saint-Roch;Dijon-Ville;87773002;87713040;12360;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu']
929;87773002_87300863;OCESN009898F4204215607;Montpellier-Saint-Roch;Besan̤on-Franche-Comt̩;87773002;87300863;14400;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville']
930;87773002_87300822;OCESN009898F4204215607;Montpellier-Saint-Roch;Belfort-Montb̩liard-TGV;87773002;87300822;15900;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩']
931;87773002_87182063;OCESN009898F4204215607;Montpellier-Saint-Roch;Mulhouse;87773002;87182063;17400;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV']
932;87773002_87182014;OCESN009898F4204215607;Montpellier-Saint-Roch;Colmar;87773002;87182014;19020;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse']
933;87773002_87212027;OCESN009898F4204215607;Montpellier-Saint-Roch;Strasbourg;87773002;87212027;21120;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar']
934;87773002_87192039;OCESN009898F4204215607;Montpellier-Saint-Roch;Metz-Ville;87773002;87192039;24840;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg']
935;87773002_87191007;OCESN009898F4204215607;Montpellier-Saint-Roch;Thionville;87773002;87191007;26220;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg', 'Metz-Ville']
936;87773002_82001000;OCESN009898F4204215607;Montpellier-Saint-Roch;Luxembourg;87773002;82001000;27900;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville', 'Besan̤on-Franche-Comt̩', 'Belfort-Montb̩liard-TGV', 'Mulhouse', 'Colmar', 'Strasbourg', 'Metz-Ville', 'Thionville']
937;87773002_87775007;OCESN009898F1901915608;Montpellier-Saint-Roch;N̨mes;87773002;87775007;1620;[]
938;87773002_87763029;OCESN009898F1901915608;Montpellier-Saint-Roch;Valence-TGV;87773002;87763029;4440;['N̨mes']
939;87773002_87723197;OCESN009898F1901915608;Montpellier-Saint-Roch;Lyon-Part-Dieu;87773002;87723197;6900;['N̨mes', 'Valence-TGV']
940;87773002_87713040;OCESN009898F1901915608;Montpellier-Saint-Roch;Dijon-Ville;87773002;87713040;12360;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu']
941;87773002_87300863;OCESN009898F1901915608;Montpellier-Saint-Roch;Besan̤on-Franche-Comt̩;87773002;87300863;14400;['N̨mes', 'Valence-TGV', 'Lyon-Part-Dieu', 'Dijon-Ville']
